cluster_size,total_clusters_of_this_size,n_s
877,860813,8.6081300000e-08
878,860097,8.6009700000e-08
879,860011,8.6001100000e-08
880,856861,8.5686100000e-08
881,854418,8.5441800000e-08
882,853401,8.5340100000e-08
883,850975,8.5097500000e-08
884,850128,8.5012800000e-08
885,848308,8.4830800000e-08
886,848454,8.4845400000e-08
887,844106,8.4410600000e-08
888,842504,8.4250400000e-08
889,842110,8.4211000000e-08
890,839954,8.3995400000e-08
891,839122,8.3912200000e-08
892,837050,8.3705000000e-08
893,834706,8.3470600000e-08
894,832328,8.3232800000e-08
895,831702,8.3170200000e-08
896,830769,8.3076900000e-08
897,828623,8.2862300000e-08
898,827692,8.2769200000e-08
899,824239,8.2423900000e-08
900,824518,8.2451800000e-08
901,822207,8.2220700000e-08
902,823496,8.2349600000e-08
903,819244,8.1924400000e-08
904,818290,8.1829000000e-08
905,816328,8.1632800000e-08
906,814509,8.1450900000e-08
907,813655,8.1365500000e-08
908,812180,8.1218000000e-08
909,812197,8.1219700000e-08
910,808402,8.0840200000e-08
911,806727,8.0672700000e-08
912,804960,8.0496000000e-08
913,802900,8.0290000000e-08
914,802978,8.0297800000e-08
915,800205,8.0020500000e-08
916,800572,8.0057200000e-08
917,797725,7.9772500000e-08
918,798275,7.9827500000e-08
919,797017,7.9701700000e-08
920,792960,7.9296000000e-08
921,793544,7.9354400000e-08
922,791734,7.9173400000e-08
923,789123,7.8912300000e-08
924,788862,7.8886200000e-08
925,786684,7.8668400000e-08
926,785399,7.8539900000e-08
927,783869,7.8386900000e-08
928,782904,7.8290400000e-08
929,779401,7.7940100000e-08
930,777408,7.7740800000e-08
931,777132,7.7713200000e-08
932,776289,7.7628900000e-08
933,774605,7.7460500000e-08
934,773673,7.7367300000e-08
935,772757,7.7275700000e-08
936,770344,7.7034400000e-08
937,770612,7.7061200000e-08
938,768465,7.6846500000e-08
939,766972,7.6697200000e-08
940,764947,7.6494700000e-08
941,764863,7.6486300000e-08
942,761946,7.6194600000e-08
943,762873,7.6287300000e-08
944,760727,7.6072700000e-08
945,758689,7.5868900000e-08
946,757195,7.5719500000e-08
947,755047,7.5504700000e-08
948,753238,7.5323800000e-08
949,752183,7.5218300000e-08
950,751936,7.5193600000e-08
951,750397,7.5039700000e-08
952,748975,7.4897500000e-08
953,746791,7.4679100000e-08
954,745598,7.4559800000e-08
955,744893,7.4489300000e-08
956,743335,7.4333500000e-08
957,741819,7.4181900000e-08
958,741923,7.4192300000e-08
959,739970,7.3997000000e-08
960,737022,7.3702200000e-08
961,737984,7.3798400000e-08
962,736421,7.3642100000e-08
963,734908,7.3490800000e-08
964,734303,7.3430300000e-08
965,732131,7.3213100000e-08
966,729350,7.2935000000e-08
967,729695,7.2969500000e-08
968,729147,7.2914700000e-08
969,727930,7.2793000000e-08
970,726353,7.2635300000e-08
971,722995,7.2299500000e-08
972,722630,7.2263000000e-08
973,721478,7.2147800000e-08
974,719168,7.1916800000e-08
975,718011,7.1801100000e-08
976,718851,7.1885100000e-08
977,716218,7.1621800000e-08
978,714922,7.1492200000e-08
979,712686,7.1268600000e-08
980,713274,7.1327400000e-08
981,711411,7.1141100000e-08
982,709647,7.0964700000e-08
983,709527,7.0952700000e-08
984,707623,7.0762300000e-08
985,704752,7.0475200000e-08
986,704959,7.0495900000e-08
987,703671,7.0367100000e-08
988,702586,7.0258600000e-08
989,700397,7.0039700000e-08
990,699570,6.9957000000e-08
991,698542,6.9854200000e-08
992,697662,6.9766200000e-08
993,696537,6.9653700000e-08
994,695109,6.9510900000e-08
995,694409,6.9440900000e-08
996,692788,6.9278800000e-08
997,691116,6.9111600000e-08
998,690655,6.9065500000e-08
999,690705,6.9070500000e-08
1000,688130,6.8813000000e-08
1001,687331,6.8733100000e-08
1002,686665,6.8666500000e-08
1003,686565,6.8656500000e-08
1004,684282,6.8428200000e-08
1005,682242,6.8224200000e-08
1006,681342,6.8134200000e-08
1007,679552,6.7955200000e-08
1008,678343,6.7834300000e-08
1009,677954,6.7795400000e-08
1010,675276,6.7527600000e-08
1011,673987,6.7398700000e-08
1012,674691,6.7469100000e-08
1013,675026,6.7502600000e-08
1014,672044,6.7204400000e-08
1015,671085,6.7108500000e-08
1016,670012,6.7001200000e-08
1017,668798,6.6879800000e-08
1018,666232,6.6623200000e-08
1019,666653,6.6665300000e-08
1020,665456,6.6545600000e-08
1021,664966,6.6496600000e-08
1022,662145,6.6214500000e-08
1023,661622,6.6162200000e-08
1024,662372,6.6237200000e-08
1025,659948,6.5994800000e-08
1026,658247,6.5824700000e-08
1027,659134,6.5913400000e-08
1028,658657,6.5865700000e-08
1029,655711,6.5571100000e-08
1030,654671,6.5467100000e-08
1031,653472,6.5347200000e-08
1032,652383,6.5238300000e-08
1033,652175,6.5217500000e-08
1034,650169,6.5016900000e-08
1035,649157,6.4915700000e-08
1036,648008,6.4800800000e-08
1037,645966,6.4596600000e-08
1038,646444,6.4644400000e-08
1039,645340,6.4534000000e-08
1040,643235,6.4323500000e-08
1041,643548,6.4354800000e-08
1042,643030,6.4303000000e-08
1043,639508,6.3950800000e-08
1044,638671,6.3867100000e-08
1045,639343,6.3934300000e-08
1046,637594,6.3759400000e-08
1047,636089,6.3608900000e-08
1048,635635,6.3563500000e-08
1049,635290,6.3529000000e-08
1050,633576,6.3357600000e-08
1051,632190,6.3219000000e-08
1052,631821,6.3182100000e-08
1053,630090,6.3009000000e-08
1054,629670,6.2967000000e-08
1055,628931,6.2893100000e-08
1056,626244,6.2624400000e-08
1057,626566,6.2656600000e-08
1058,624958,6.2495800000e-08
1059,625150,6.2515000000e-08
1060,621458,6.2145800000e-08
1061,622556,6.2255600000e-08
1062,622092,6.2209200000e-08
1063,619561,6.1956100000e-08
1064,619097,6.1909700000e-08
1065,618735,6.1873500000e-08
1066,616223,6.1622300000e-08
1067,616194,6.1619400000e-08
1068,616094,6.1609400000e-08
1069,614976,6.1497600000e-08
1070,610633,6.1063300000e-08
1071,612491,6.1249100000e-08
1072,611084,6.1108400000e-08
1073,610067,6.1006700000e-08
1074,608998,6.0899800000e-08
1075,609861,6.0986100000e-08
1076,608485,6.0848500000e-08
1077,607379,6.0737900000e-08
1078,605631,6.0563100000e-08
1079,604453,6.0445300000e-08
1080,603817,6.0381700000e-08
1081,603814,6.0381400000e-08
1082,602552,6.0255200000e-08
1083,600633,6.0063300000e-08
1084,600975,6.0097500000e-08
1085,600768,6.0076800000e-08
1086,598933,5.9893300000e-08
1087,596737,5.9673700000e-08
1088,596175,5.9617500000e-08
1089,593793,5.9379300000e-08
1090,594696,5.9469600000e-08
1091,592088,5.9208800000e-08
1092,591524,5.9152400000e-08
1093,591483,5.9148300000e-08
1094,589553,5.8955300000e-08
1095,590013,5.9001300000e-08
1096,589041,5.8904100000e-08
1097,587094,5.8709400000e-08
1098,587746,5.8774600000e-08
1099,585828,5.8582800000e-08
1100,584805,5.8480500000e-08
1101,584008,5.8400800000e-08
1102,582522,5.8252200000e-08
1103,583042,5.8304200000e-08
1104,580819,5.8081900000e-08
1105,580484,5.8048400000e-08
1106,580027,5.8002700000e-08
1107,578158,5.7815800000e-08
1108,577851,5.7785100000e-08
1109,576319,5.7631900000e-08
1110,575162,5.7516200000e-08
1111,575743,5.7574300000e-08
1112,575259,5.7525900000e-08
1113,573747,5.7374700000e-08
1114,573155,5.7315500000e-08
1115,572454,5.7245400000e-08
1116,571582,5.7158200000e-08
1117,569022,5.6902200000e-08
1118,568811,5.6881100000e-08
1119,568803,5.6880300000e-08
1120,567494,5.6749400000e-08
1121,565911,5.6591100000e-08
1122,565853,5.6585300000e-08
1123,564955,5.6495500000e-08
1124,565660,5.6566000000e-08
1125,563321,5.6332100000e-08
1126,561259,5.6125900000e-08
1127,559378,5.5937800000e-08
1128,560386,5.6038600000e-08
1129,559754,5.5975400000e-08
1130,557846,5.5784600000e-08
1131,557513,5.5751300000e-08
1132,557851,5.5785100000e-08
1133,556448,5.5644800000e-08
1134,555179,5.5517900000e-08
1135,553752,5.5375200000e-08
1136,554112,5.5411200000e-08
1137,553371,5.5337100000e-08
1138,553961,5.5396100000e-08
1139,550333,5.5033300000e-08
1140,549535,5.4953500000e-08
1141,549772,5.4977200000e-08
1142,548574,5.4857400000e-08
1143,548212,5.4821200000e-08
1144,546620,5.4662000000e-08
1145,546068,5.4606800000e-08
1146,545586,5.4558600000e-08
1147,544718,5.4471800000e-08
1148,543362,5.4336200000e-08
1149,542595,5.4259500000e-08
1150,543529,5.4352900000e-08
1151,541138,5.4113800000e-08
1152,540069,5.4006900000e-08
1153,538538,5.3853800000e-08
1154,538278,5.3827800000e-08
1155,539591,5.3959100000e-08
1156,537836,5.3783600000e-08
1157,536097,5.3609700000e-08
1158,535627,5.3562700000e-08
1159,533908,5.3390800000e-08
1160,534952,5.3495200000e-08
1161,532472,5.3247200000e-08
1162,532915,5.3291500000e-08
1163,531659,5.3165900000e-08
1164,530913,5.3091300000e-08
1165,530181,5.3018100000e-08
1166,529983,5.2998300000e-08
1167,528853,5.2885300000e-08
1168,527882,5.2788200000e-08
1169,527215,5.2721500000e-08
1170,525052,5.2505200000e-08
1171,525533,5.2553300000e-08
1172,523769,5.2376900000e-08
1173,524055,5.2405500000e-08
1174,523462,5.2346200000e-08
1175,522360,5.2236000000e-08
1176,521576,5.2157600000e-08
1177,522599,5.2259900000e-08
1178,519526,5.1952600000e-08
1179,519480,5.1948000000e-08
1180,520316,5.2031600000e-08
1181,518168,5.1816800000e-08
1182,515828,5.1582800000e-08
1183,516351,5.1635100000e-08
1184,515962,5.1596200000e-08
1185,515633,5.1563300000e-08
1186,514561,5.1456100000e-08
1187,513173,5.1317300000e-08
1188,513476,5.1347600000e-08
1189,513684,5.1368400000e-08
1190,510628,5.1062800000e-08
1191,511476,5.1147600000e-08
1192,510273,5.1027300000e-08
1193,509230,5.0923000000e-08
1194,507043,5.0704300000e-08
1195,508753,5.0875300000e-08
1196,508070,5.0807000000e-08
1197,506328,5.0632800000e-08
1198,505096,5.0509600000e-08
1199,505227,5.0522700000e-08
1200,504180,5.0418000000e-08
1201,502875,5.0287500000e-08
1202,502379,5.0237900000e-08
1203,503626,5.0362600000e-08
1204,500725,5.0072500000e-08
1205,501182,5.0118200000e-08
1206,499149,4.9914900000e-08
1207,499369,4.9936900000e-08
1208,498385,4.9838500000e-08
1209,497983,4.9798300000e-08
1210,496476,4.9647600000e-08
1211,495179,4.9517900000e-08
1212,496632,4.9663200000e-08
1213,495158,4.9515800000e-08
1214,494635,4.9463500000e-08
1215,493996,4.9399600000e-08
1216,493754,4.9375400000e-08
1217,493045,4.9304500000e-08
1218,491226,4.9122600000e-08
1219,490855,4.9085500000e-08
1220,490235,4.9023500000e-08
1221,488922,4.8892200000e-08
1222,489997,4.8999700000e-08
1223,488264,4.8826400000e-08
1224,486843,4.8684300000e-08
1225,487895,4.8789500000e-08
1226,485501,4.8550100000e-08
1227,486153,4.8615300000e-08
1228,484916,4.8491600000e-08
1229,483663,4.8366300000e-08
1230,484288,4.8428800000e-08
1231,482870,4.8287000000e-08
1232,482980,4.8298000000e-08
1233,480793,4.8079300000e-08
1234,480251,4.8025100000e-08
1235,479079,4.7907900000e-08
1236,479920,4.7992000000e-08
1237,477773,4.7777300000e-08
1238,478179,4.7817900000e-08
1239,478068,4.7806800000e-08
1240,477439,4.7743900000e-08
1241,476003,4.7600300000e-08
1242,475629,4.7562900000e-08
1243,474212,4.7421200000e-08
1244,474017,4.7401700000e-08
1245,473389,4.7338900000e-08
1246,473252,4.7325200000e-08
1247,471633,4.7163300000e-08
1248,472220,4.7222000000e-08
1249,470887,4.7088700000e-08
1250,469601,4.6960100000e-08
1251,469532,4.6953200000e-08
1252,470012,4.7001200000e-08
1253,468494,4.6849400000e-08
1254,468386,4.6838600000e-08
1255,468557,4.6855700000e-08
1256,467521,4.6752100000e-08
1257,465651,4.6565100000e-08
1258,464843,4.6484300000e-08
1259,464060,4.6406000000e-08
1260,464026,4.6402600000e-08
1261,463321,4.6332100000e-08
1262,462799,4.6279900000e-08
1263,461957,4.6195700000e-08
1264,461515,4.6151500000e-08
1265,460702,4.6070200000e-08
1266,459808,4.5980800000e-08
1267,460098,4.6009800000e-08
1268,459647,4.5964700000e-08
1269,459079,4.5907900000e-08
1270,458450,4.5845000000e-08
1271,455678,4.5567800000e-08
1272,457584,4.5758400000e-08
1273,455440,4.5544000000e-08
1274,454700,4.5470000000e-08
1275,454988,4.5498800000e-08
1276,454197,4.5419700000e-08
1277,453291,4.5329100000e-08
1278,453162,4.5316200000e-08
1279,451421,4.5142100000e-08
1280,450848,4.5084800000e-08
1281,450853,4.5085300000e-08
1282,449308,4.4930800000e-08
1283,450371,4.5037100000e-08
1284,448790,4.4879000000e-08
1285,448452,4.4845200000e-08
1286,447718,4.4771800000e-08
1287,446707,4.4670700000e-08
1288,447377,4.4737700000e-08
1289,446061,4.4606100000e-08
1290,444532,4.4453200000e-08
1291,444903,4.4490300000e-08
1292,445452,4.4545200000e-08
1293,442716,4.4271600000e-08
1294,443369,4.4336900000e-08
1295,443512,4.4351200000e-08
1296,443927,4.4392700000e-08
1297,442173,4.4217300000e-08
1298,440969,4.4096900000e-08
1299,441045,4.4104500000e-08
1300,439735,4.3973500000e-08
1301,439666,4.3966600000e-08
1302,438072,4.3807200000e-08
1303,437537,4.3753700000e-08
1304,437449,4.3744900000e-08
1305,438004,4.3800400000e-08
1306,437442,4.3744200000e-08
1307,435181,4.3518100000e-08
1308,436025,4.3602500000e-08
1309,435704,4.3570400000e-08
1310,434454,4.3445400000e-08
1311,433365,4.3336500000e-08
1312,432525,4.3252500000e-08
1313,433247,4.3324700000e-08
1314,432139,4.3213900000e-08
1315,429728,4.2972800000e-08
1316,429957,4.2995700000e-08
1317,429344,4.2934400000e-08
1318,429448,4.2944800000e-08
1319,428364,4.2836400000e-08
1320,428206,4.2820600000e-08
1321,427631,4.2763100000e-08
1322,427783,4.2778300000e-08
1323,426571,4.2657100000e-08
1324,425621,4.2562100000e-08
1325,424329,4.2432900000e-08
1326,425916,4.2591600000e-08
1327,423676,4.2367600000e-08
1328,424236,4.2423600000e-08
1329,422837,4.2283700000e-08
1330,422510,4.2251000000e-08
1331,422010,4.2201000000e-08
1332,421499,4.2149900000e-08
1333,421423,4.2142300000e-08
1334,421163,4.2116300000e-08
1335,420471,4.2047100000e-08
1336,418294,4.1829400000e-08
1337,418815,4.1881500000e-08
1338,417910,4.1791000000e-08
1339,418083,4.1808300000e-08
1340,418159,4.1815900000e-08
1341,416611,4.1661100000e-08
1342,416155,4.1615500000e-08
1343,417199,4.1719900000e-08
1344,415093,4.1509300000e-08
1345,414787,4.1478700000e-08
1346,413672,4.1367200000e-08
1347,413855,4.1385500000e-08
1348,413257,4.1325700000e-08
1349,412328,4.1232800000e-08
1350,412611,4.1261100000e-08
1351,411993,4.1199300000e-08
1352,411485,4.1148500000e-08
1353,411193,4.1119300000e-08
1354,409509,4.0950900000e-08
1355,409321,4.0932100000e-08
1356,408697,4.0869700000e-08
1357,409466,4.0946600000e-08
1358,406999,4.0699900000e-08
1359,407038,4.0703800000e-08
1360,406690,4.0669000000e-08
1361,405937,4.0593700000e-08
1362,405746,4.0574600000e-08
1363,404380,4.0438000000e-08
1364,403579,4.0357900000e-08
1365,404131,4.0413100000e-08
1366,403190,4.0319000000e-08
1367,403481,4.0348100000e-08
1368,402011,4.0201100000e-08
1369,402574,4.0257400000e-08
1370,402183,4.0218300000e-08
1371,400943,4.0094300000e-08
1372,400918,4.0091800000e-08
1373,400336,4.0033600000e-08
1374,399868,3.9986800000e-08
1375,398861,3.9886100000e-08
1376,399232,3.9923200000e-08
1377,398940,3.9894000000e-08
1378,397867,3.9786700000e-08
1379,398192,3.9819200000e-08
1380,397341,3.9734100000e-08
1381,396796,3.9679600000e-08
1382,395746,3.9574600000e-08
1383,394922,3.9492200000e-08
1384,394246,3.9424600000e-08
1385,395195,3.9519500000e-08
1386,394465,3.9446500000e-08
1387,394463,3.9446300000e-08
1388,394536,3.9453600000e-08
1389,393081,3.9308100000e-08
1390,391567,3.9156700000e-08
1391,392301,3.9230100000e-08
1392,390349,3.9034900000e-08
1393,389320,3.8932000000e-08
1394,390385,3.9038500000e-08
1395,390329,3.9032900000e-08
1396,388469,3.8846900000e-08
1397,388225,3.8822500000e-08
1398,387910,3.8791000000e-08
1399,387584,3.8758400000e-08
1400,386617,3.8661700000e-08
1401,386485,3.8648500000e-08
1402,387334,3.8733400000e-08
1403,385238,3.8523800000e-08
1404,385362,3.8536200000e-08
1405,385021,3.8502100000e-08
1406,383840,3.8384000000e-08
1407,384498,3.8449800000e-08
1408,383047,3.8304700000e-08
1409,382207,3.8220700000e-08
1410,382684,3.8268400000e-08
1411,382487,3.8248700000e-08
1412,381613,3.8161300000e-08
1413,382412,3.8241200000e-08
1414,380478,3.8047800000e-08
1415,380409,3.8040900000e-08
1416,379813,3.7981300000e-08
1417,379351,3.7935100000e-08
1418,378533,3.7853300000e-08
1419,377561,3.7756100000e-08
1420,379029,3.7902900000e-08
1421,377152,3.7715200000e-08
1422,376278,3.7627800000e-08
1423,377226,3.7722600000e-08
1424,376479,3.7647900000e-08
1425,375437,3.7543700000e-08
1426,374172,3.7417200000e-08
1427,374464,3.7446400000e-08
1428,373901,3.7390100000e-08
1429,374243,3.7424300000e-08
1430,373242,3.7324200000e-08
1431,373092,3.7309200000e-08
1432,371971,3.7197100000e-08
1433,371869,3.7186900000e-08
1434,371014,3.7101400000e-08
1435,370151,3.7015100000e-08
1436,370837,3.7083700000e-08
1437,369646,3.6964600000e-08
1438,369838,3.6983800000e-08
1439,369892,3.6989200000e-08
1440,369001,3.6900100000e-08
1441,368189,3.6818900000e-08
1442,367638,3.6763800000e-08
1443,367129,3.6712900000e-08
1444,365553,3.6555300000e-08
1445,367284,3.6728400000e-08
1446,366637,3.6663700000e-08
1447,365496,3.6549600000e-08
1448,365621,3.6562100000e-08
1449,365162,3.6516200000e-08
1450,363290,3.6329000000e-08
1451,364253,3.6425300000e-08
1452,363156,3.6315600000e-08
1453,363053,3.6305300000e-08
1454,362430,3.6243000000e-08
1455,362011,3.6201100000e-08
1456,362723,3.6272300000e-08
1457,361995,3.6199500000e-08
1458,360909,3.6090900000e-08
1459,360011,3.6001100000e-08
1460,361107,3.6110700000e-08
1461,359965,3.5996500000e-08
1462,359036,3.5903600000e-08
1463,358785,3.5878500000e-08
1464,358754,3.5875400000e-08
1465,358714,3.5871400000e-08
1466,358196,3.5819600000e-08
1467,356897,3.5689700000e-08
1468,357592,3.5759200000e-08
1469,357392,3.5739200000e-08
1470,356509,3.5650900000e-08
1471,354966,3.5496600000e-08
1472,354587,3.5458700000e-08
1473,355251,3.5525100000e-08
1474,353339,3.5333900000e-08
1475,354045,3.5404500000e-08
1476,353603,3.5360300000e-08
1477,353822,3.5382200000e-08
1478,352812,3.5281200000e-08
1479,352337,3.5233700000e-08
1480,353319,3.5331900000e-08
1481,352696,3.5269600000e-08
1482,351539,3.5153900000e-08
1483,351025,3.5102500000e-08
1484,350562,3.5056200000e-08
1485,349781,3.4978100000e-08
1486,349068,3.4906800000e-08
1487,349601,3.4960100000e-08
1488,348324,3.4832400000e-08
1489,349229,3.4922900000e-08
1490,348401,3.4840100000e-08
1491,347702,3.4770200000e-08
1492,347433,3.4743300000e-08
1493,346574,3.4657400000e-08
1494,346101,3.4610100000e-08
1495,345998,3.4599800000e-08
1496,345613,3.4561300000e-08
1497,345047,3.4504700000e-08
1498,345219,3.4521900000e-08
1499,344852,3.4485200000e-08
1500,343833,3.4383300000e-08
