cluster_size,total_clusters_of_this_size,n_s
60663847,1,1.0000000000e-13
60663848,2,2.0000000000e-13
60663849,3,3.0000000000e-13
60663850,1,1.0000000000e-13
60663852,4,4.0000000000e-13
60663854,3,3.0000000000e-13
60663856,1,1.0000000000e-13
60663857,2,2.0000000000e-13
60663858,3,3.0000000000e-13
60663860,2,2.0000000000e-13
60663862,3,3.0000000000e-13
60663863,1,1.0000000000e-13
60663865,2,2.0000000000e-13
60663868,1,1.0000000000e-13
60663870,2,2.0000000000e-13
60663871,2,2.0000000000e-13
60663872,1,1.0000000000e-13
60663873,1,1.0000000000e-13
60663874,1,1.0000000000e-13
60663875,1,1.0000000000e-13
60663876,1,1.0000000000e-13
60663878,3,3.0000000000e-13
60663879,2,2.0000000000e-13
60663880,3,3.0000000000e-13
60663881,2,2.0000000000e-13
60663882,2,2.0000000000e-13
60663885,3,3.0000000000e-13
60663889,1,1.0000000000e-13
60663890,1,1.0000000000e-13
60663891,3,3.0000000000e-13
60663892,1,1.0000000000e-13
60663893,4,4.0000000000e-13
60663894,1,1.0000000000e-13
60663895,3,3.0000000000e-13
60663896,2,2.0000000000e-13
60663897,2,2.0000000000e-13
60663900,1,1.0000000000e-13
60663901,1,1.0000000000e-13
60663903,2,2.0000000000e-13
60663904,1,1.0000000000e-13
60663905,6,6.0000000000e-13
60663906,1,1.0000000000e-13
60663907,1,1.0000000000e-13
60663908,3,3.0000000000e-13
60663909,1,1.0000000000e-13
60663910,2,2.0000000000e-13
60663911,2,2.0000000000e-13
60663912,2,2.0000000000e-13
60663913,1,1.0000000000e-13
60663914,1,1.0000000000e-13
60663915,3,3.0000000000e-13
60663916,1,1.0000000000e-13
60663917,2,2.0000000000e-13
60663921,2,2.0000000000e-13
60663922,3,3.0000000000e-13
60663923,1,1.0000000000e-13
60663924,2,2.0000000000e-13
60663925,2,2.0000000000e-13
60663926,1,1.0000000000e-13
60663928,3,3.0000000000e-13
60663929,3,3.0000000000e-13
60663930,1,1.0000000000e-13
60663931,1,1.0000000000e-13
60663933,1,1.0000000000e-13
60663935,2,2.0000000000e-13
60663936,1,1.0000000000e-13
60663938,1,1.0000000000e-13
60663939,1,1.0000000000e-13
60663940,1,1.0000000000e-13
60663942,1,1.0000000000e-13
60663943,1,1.0000000000e-13
60663944,2,2.0000000000e-13
60663945,3,3.0000000000e-13
60663946,1,1.0000000000e-13
60663947,1,1.0000000000e-13
60663948,2,2.0000000000e-13
60663949,1,1.0000000000e-13
60663950,3,3.0000000000e-13
60663952,1,1.0000000000e-13
60663953,4,4.0000000000e-13
60663955,1,1.0000000000e-13
60663957,3,3.0000000000e-13
60663958,2,2.0000000000e-13
60663961,1,1.0000000000e-13
60663964,1,1.0000000000e-13
60663965,2,2.0000000000e-13
60663966,1,1.0000000000e-13
60663967,1,1.0000000000e-13
60663969,1,1.0000000000e-13
60663971,2,2.0000000000e-13
60663972,1,1.0000000000e-13
60663973,1,1.0000000000e-13
60663974,1,1.0000000000e-13
60663975,3,3.0000000000e-13
60663976,3,3.0000000000e-13
60663977,4,4.0000000000e-13
60663978,2,2.0000000000e-13
60663980,1,1.0000000000e-13
60663981,2,2.0000000000e-13
60663982,3,3.0000000000e-13
60663983,1,1.0000000000e-13
60663984,1,1.0000000000e-13
60663985,1,1.0000000000e-13
60663987,3,3.0000000000e-13
60663988,1,1.0000000000e-13
60663989,3,3.0000000000e-13
60663990,4,4.0000000000e-13
60663992,1,1.0000000000e-13
60663993,1,1.0000000000e-13
60663994,2,2.0000000000e-13
60663995,1,1.0000000000e-13
60663996,4,4.0000000000e-13
60663997,3,3.0000000000e-13
60664001,2,2.0000000000e-13
60664002,1,1.0000000000e-13
60664003,1,1.0000000000e-13
60664005,1,1.0000000000e-13
60664006,2,2.0000000000e-13
60664007,2,2.0000000000e-13
60664008,1,1.0000000000e-13
60664010,3,3.0000000000e-13
60664011,1,1.0000000000e-13
60664012,1,1.0000000000e-13
60664013,2,2.0000000000e-13
60664015,1,1.0000000000e-13
60664017,2,2.0000000000e-13
60664019,3,3.0000000000e-13
60664020,2,2.0000000000e-13
60664021,1,1.0000000000e-13
60664022,3,3.0000000000e-13
60664025,1,1.0000000000e-13
60664026,2,2.0000000000e-13
60664027,1,1.0000000000e-13
60664028,3,3.0000000000e-13
60664029,2,2.0000000000e-13
60664030,3,3.0000000000e-13
60664032,1,1.0000000000e-13
60664033,1,1.0000000000e-13
60664034,2,2.0000000000e-13
60664035,3,3.0000000000e-13
60664036,1,1.0000000000e-13
60664037,2,2.0000000000e-13
60664038,2,2.0000000000e-13
60664040,4,4.0000000000e-13
60664041,1,1.0000000000e-13
60664042,2,2.0000000000e-13
60664043,1,1.0000000000e-13
60664044,2,2.0000000000e-13
60664045,4,4.0000000000e-13
60664047,2,2.0000000000e-13
60664048,3,3.0000000000e-13
60664049,4,4.0000000000e-13
60664050,2,2.0000000000e-13
60664051,3,3.0000000000e-13
60664053,1,1.0000000000e-13
60664054,3,3.0000000000e-13
60664057,1,1.0000000000e-13
60664058,2,2.0000000000e-13
60664059,3,3.0000000000e-13
60664060,2,2.0000000000e-13
60664061,3,3.0000000000e-13
60664062,3,3.0000000000e-13
60664063,3,3.0000000000e-13
60664065,2,2.0000000000e-13
60664066,2,2.0000000000e-13
60664067,1,1.0000000000e-13
60664068,2,2.0000000000e-13
60664069,1,1.0000000000e-13
60664070,2,2.0000000000e-13
60664072,2,2.0000000000e-13
60664073,1,1.0000000000e-13
60664074,1,1.0000000000e-13
60664075,2,2.0000000000e-13
60664076,3,3.0000000000e-13
60664077,1,1.0000000000e-13
60664078,3,3.0000000000e-13
60664079,3,3.0000000000e-13
60664080,3,3.0000000000e-13
60664081,1,1.0000000000e-13
60664082,2,2.0000000000e-13
60664083,1,1.0000000000e-13
60664086,1,1.0000000000e-13
60664087,1,1.0000000000e-13
60664088,3,3.0000000000e-13
60664089,4,4.0000000000e-13
60664090,3,3.0000000000e-13
60664091,2,2.0000000000e-13
60664092,2,2.0000000000e-13
60664094,4,4.0000000000e-13
60664095,2,2.0000000000e-13
60664096,2,2.0000000000e-13
60664097,3,3.0000000000e-13
60664099,1,1.0000000000e-13
60664100,4,4.0000000000e-13
60664101,3,3.0000000000e-13
60664102,2,2.0000000000e-13
60664103,1,1.0000000000e-13
60664105,2,2.0000000000e-13
60664106,4,4.0000000000e-13
60664107,4,4.0000000000e-13
60664108,1,1.0000000000e-13
60664109,2,2.0000000000e-13
60664111,2,2.0000000000e-13
60664112,2,2.0000000000e-13
60664114,1,1.0000000000e-13
60664115,2,2.0000000000e-13
60664117,1,1.0000000000e-13
60664118,4,4.0000000000e-13
60664119,1,1.0000000000e-13
60664122,4,4.0000000000e-13
60664123,2,2.0000000000e-13
60664124,2,2.0000000000e-13
60664126,2,2.0000000000e-13
60664128,1,1.0000000000e-13
60664129,1,1.0000000000e-13
60664130,1,1.0000000000e-13
60664131,2,2.0000000000e-13
60664133,1,1.0000000000e-13
60664134,2,2.0000000000e-13
60664135,1,1.0000000000e-13
60664136,3,3.0000000000e-13
60664137,4,4.0000000000e-13
60664138,3,3.0000000000e-13
60664141,2,2.0000000000e-13
60664142,1,1.0000000000e-13
60664143,2,2.0000000000e-13
60664144,2,2.0000000000e-13
60664145,1,1.0000000000e-13
60664146,3,3.0000000000e-13
60664148,1,1.0000000000e-13
60664149,2,2.0000000000e-13
60664151,1,1.0000000000e-13
60664152,1,1.0000000000e-13
60664153,1,1.0000000000e-13
60664154,2,2.0000000000e-13
60664156,2,2.0000000000e-13
60664158,1,1.0000000000e-13
60664160,2,2.0000000000e-13
60664162,1,1.0000000000e-13
60664163,1,1.0000000000e-13
60664164,2,2.0000000000e-13
60664166,1,1.0000000000e-13
60664167,2,2.0000000000e-13
60664168,4,4.0000000000e-13
60664170,1,1.0000000000e-13
60664171,1,1.0000000000e-13
60664172,2,2.0000000000e-13
60664173,4,4.0000000000e-13
60664174,2,2.0000000000e-13
60664175,2,2.0000000000e-13
60664177,1,1.0000000000e-13
60664178,1,1.0000000000e-13
60664179,1,1.0000000000e-13
60664180,4,4.0000000000e-13
60664181,1,1.0000000000e-13
60664182,4,4.0000000000e-13
60664183,2,2.0000000000e-13
60664184,1,1.0000000000e-13
60664185,4,4.0000000000e-13
60664187,1,1.0000000000e-13
60664190,1,1.0000000000e-13
60664191,2,2.0000000000e-13
60664196,2,2.0000000000e-13
60664197,2,2.0000000000e-13
60664198,1,1.0000000000e-13
60664199,1,1.0000000000e-13
60664200,3,3.0000000000e-13
60664201,1,1.0000000000e-13
60664202,3,3.0000000000e-13
60664203,2,2.0000000000e-13
60664204,2,2.0000000000e-13
60664208,2,2.0000000000e-13
60664209,1,1.0000000000e-13
60664210,3,3.0000000000e-13
60664212,1,1.0000000000e-13
60664214,1,1.0000000000e-13
60664215,3,3.0000000000e-13
60664216,1,1.0000000000e-13
60664218,2,2.0000000000e-13
60664219,1,1.0000000000e-13
60664221,1,1.0000000000e-13
60664222,1,1.0000000000e-13
60664223,1,1.0000000000e-13
60664224,1,1.0000000000e-13
60664226,2,2.0000000000e-13
60664229,1,1.0000000000e-13
60664230,1,1.0000000000e-13
60664231,1,1.0000000000e-13
60664232,1,1.0000000000e-13
60664233,3,3.0000000000e-13
60664237,1,1.0000000000e-13
60664238,2,2.0000000000e-13
60664239,1,1.0000000000e-13
60664240,2,2.0000000000e-13
60664241,1,1.0000000000e-13
60664242,4,4.0000000000e-13
60664243,1,1.0000000000e-13
60664244,2,2.0000000000e-13
60664246,1,1.0000000000e-13
60664247,3,3.0000000000e-13
60664248,1,1.0000000000e-13
60664249,2,2.0000000000e-13
60664250,1,1.0000000000e-13
60664251,4,4.0000000000e-13
60664253,1,1.0000000000e-13
60664254,1,1.0000000000e-13
60664255,1,1.0000000000e-13
60664256,1,1.0000000000e-13
60664257,1,1.0000000000e-13
60664259,2,2.0000000000e-13
60664260,1,1.0000000000e-13
60664262,1,1.0000000000e-13
60664263,1,1.0000000000e-13
60664264,3,3.0000000000e-13
60664265,1,1.0000000000e-13
60664266,2,2.0000000000e-13
60664267,2,2.0000000000e-13
60664268,3,3.0000000000e-13
60664269,4,4.0000000000e-13
60664270,1,1.0000000000e-13
60664271,1,1.0000000000e-13
60664272,2,2.0000000000e-13
60664273,2,2.0000000000e-13
60664274,2,2.0000000000e-13
60664277,3,3.0000000000e-13
60664278,1,1.0000000000e-13
60664279,1,1.0000000000e-13
60664280,1,1.0000000000e-13
60664281,1,1.0000000000e-13
60664282,1,1.0000000000e-13
60664284,1,1.0000000000e-13
60664285,3,3.0000000000e-13
60664286,2,2.0000000000e-13
60664287,4,4.0000000000e-13
60664289,2,2.0000000000e-13
60664290,3,3.0000000000e-13
60664291,1,1.0000000000e-13
60664293,1,1.0000000000e-13
60664294,1,1.0000000000e-13
60664295,2,2.0000000000e-13
60664296,1,1.0000000000e-13
60664297,3,3.0000000000e-13
60664298,2,2.0000000000e-13
60664300,3,3.0000000000e-13
60664303,2,2.0000000000e-13
60664304,1,1.0000000000e-13
60664305,1,1.0000000000e-13
60664306,1,1.0000000000e-13
60664307,1,1.0000000000e-13
60664308,1,1.0000000000e-13
60664309,5,5.0000000000e-13
60664310,1,1.0000000000e-13
60664311,2,2.0000000000e-13
60664312,1,1.0000000000e-13
60664313,1,1.0000000000e-13
60664314,2,2.0000000000e-13
60664315,2,2.0000000000e-13
60664317,2,2.0000000000e-13
60664319,3,3.0000000000e-13
60664320,2,2.0000000000e-13
60664321,1,1.0000000000e-13
60664323,2,2.0000000000e-13
60664324,2,2.0000000000e-13
60664327,3,3.0000000000e-13
60664329,1,1.0000000000e-13
60664331,2,2.0000000000e-13
60664332,1,1.0000000000e-13
60664333,2,2.0000000000e-13
60664334,2,2.0000000000e-13
60664335,2,2.0000000000e-13
60664336,1,1.0000000000e-13
60664337,2,2.0000000000e-13
60664338,1,1.0000000000e-13
60664339,3,3.0000000000e-13
60664340,3,3.0000000000e-13
60664341,2,2.0000000000e-13
60664343,2,2.0000000000e-13
60664345,1,1.0000000000e-13
60664347,5,5.0000000000e-13
60664350,3,3.0000000000e-13
60664351,1,1.0000000000e-13
60664352,1,1.0000000000e-13
60664355,1,1.0000000000e-13
60664357,1,1.0000000000e-13
60664358,2,2.0000000000e-13
60664359,1,1.0000000000e-13
60664360,1,1.0000000000e-13
60664361,4,4.0000000000e-13
60664362,1,1.0000000000e-13
60664363,1,1.0000000000e-13
60664365,2,2.0000000000e-13
60664366,2,2.0000000000e-13
60664367,4,4.0000000000e-13
60664368,1,1.0000000000e-13
60664369,2,2.0000000000e-13
60664370,1,1.0000000000e-13
60664371,2,2.0000000000e-13
60664372,1,1.0000000000e-13
60664373,2,2.0000000000e-13
60664375,2,2.0000000000e-13
60664376,1,1.0000000000e-13
60664377,3,3.0000000000e-13
60664378,1,1.0000000000e-13
60664379,1,1.0000000000e-13
60664380,1,1.0000000000e-13
60664381,2,2.0000000000e-13
60664382,1,1.0000000000e-13
60664383,1,1.0000000000e-13
60664385,2,2.0000000000e-13
60664386,2,2.0000000000e-13
60664387,1,1.0000000000e-13
60664388,1,1.0000000000e-13
60664389,1,1.0000000000e-13
60664391,1,1.0000000000e-13
60664392,1,1.0000000000e-13
60664393,3,3.0000000000e-13
60664395,2,2.0000000000e-13
60664396,2,2.0000000000e-13
60664397,2,2.0000000000e-13
60664400,2,2.0000000000e-13
60664401,2,2.0000000000e-13
60664402,2,2.0000000000e-13
60664403,1,1.0000000000e-13
60664404,2,2.0000000000e-13
60664405,1,1.0000000000e-13
60664407,4,4.0000000000e-13
60664409,1,1.0000000000e-13
60664411,3,3.0000000000e-13
60664412,2,2.0000000000e-13
60664414,2,2.0000000000e-13
60664415,2,2.0000000000e-13
60664417,2,2.0000000000e-13
60664420,3,3.0000000000e-13
60664421,1,1.0000000000e-13
60664422,1,1.0000000000e-13
60664423,1,1.0000000000e-13
60664424,1,1.0000000000e-13
60664425,2,2.0000000000e-13
60664426,2,2.0000000000e-13
60664427,2,2.0000000000e-13
60664428,2,2.0000000000e-13
60664429,2,2.0000000000e-13
60664431,1,1.0000000000e-13
60664432,2,2.0000000000e-13
60664434,2,2.0000000000e-13
60664436,1,1.0000000000e-13
60664437,2,2.0000000000e-13
60664438,3,3.0000000000e-13
60664439,1,1.0000000000e-13
60664440,2,2.0000000000e-13
60664441,1,1.0000000000e-13
60664442,1,1.0000000000e-13
60664443,2,2.0000000000e-13
60664444,1,1.0000000000e-13
60664445,2,2.0000000000e-13
60664447,1,1.0000000000e-13
60664449,4,4.0000000000e-13
60664450,2,2.0000000000e-13
60664451,2,2.0000000000e-13
60664452,2,2.0000000000e-13
60664453,1,1.0000000000e-13
60664454,2,2.0000000000e-13
60664455,3,3.0000000000e-13
60664456,1,1.0000000000e-13
60664457,2,2.0000000000e-13
60664458,2,2.0000000000e-13
60664459,1,1.0000000000e-13
60664460,2,2.0000000000e-13
60664461,2,2.0000000000e-13
60664462,4,4.0000000000e-13
60664466,3,3.0000000000e-13
60664467,3,3.0000000000e-13
60664468,2,2.0000000000e-13
60664469,1,1.0000000000e-13
60664473,1,1.0000000000e-13
60664474,1,1.0000000000e-13
60664476,4,4.0000000000e-13
60664477,2,2.0000000000e-13
60664478,2,2.0000000000e-13
60664481,3,3.0000000000e-13
60664482,2,2.0000000000e-13
60664483,2,2.0000000000e-13
60664484,1,1.0000000000e-13
60664486,1,1.0000000000e-13
60664488,4,4.0000000000e-13
60664494,3,3.0000000000e-13
60664495,2,2.0000000000e-13
60664496,1,1.0000000000e-13
60664497,1,1.0000000000e-13
60664499,3,3.0000000000e-13
60664500,1,1.0000000000e-13
60664501,1,1.0000000000e-13
60664502,2,2.0000000000e-13
60664504,1,1.0000000000e-13
60664506,2,2.0000000000e-13
60664507,2,2.0000000000e-13
60664509,1,1.0000000000e-13
60664510,2,2.0000000000e-13
60664511,1,1.0000000000e-13
60664512,3,3.0000000000e-13
60664513,2,2.0000000000e-13
60664514,1,1.0000000000e-13
60664515,1,1.0000000000e-13
60664516,1,1.0000000000e-13
60664517,1,1.0000000000e-13
60664518,3,3.0000000000e-13
60664519,1,1.0000000000e-13
60664520,1,1.0000000000e-13
60664522,3,3.0000000000e-13
60664523,2,2.0000000000e-13
60664524,1,1.0000000000e-13
60664525,2,2.0000000000e-13
60664526,5,5.0000000000e-13
60664527,1,1.0000000000e-13
60664528,4,4.0000000000e-13
60664529,2,2.0000000000e-13
60664531,3,3.0000000000e-13
60664533,1,1.0000000000e-13
60664534,2,2.0000000000e-13
60664535,1,1.0000000000e-13
60664537,2,2.0000000000e-13
60664538,3,3.0000000000e-13
60664539,2,2.0000000000e-13
60664540,1,1.0000000000e-13
60664542,1,1.0000000000e-13
60664543,1,1.0000000000e-13
60664545,3,3.0000000000e-13
60664546,3,3.0000000000e-13
60664547,1,1.0000000000e-13
60664548,1,1.0000000000e-13
60664550,4,4.0000000000e-13
60664551,1,1.0000000000e-13
60664552,1,1.0000000000e-13
60664553,1,1.0000000000e-13
60664554,2,2.0000000000e-13
60664555,2,2.0000000000e-13
60664556,1,1.0000000000e-13
60664557,2,2.0000000000e-13
60664558,2,2.0000000000e-13
60664559,1,1.0000000000e-13
60664561,1,1.0000000000e-13
60664563,3,3.0000000000e-13
60664564,2,2.0000000000e-13
60664565,4,4.0000000000e-13
60664566,4,4.0000000000e-13
60664567,2,2.0000000000e-13
60664568,4,4.0000000000e-13
60664570,1,1.0000000000e-13
60664571,1,1.0000000000e-13
60664572,1,1.0000000000e-13
60664573,1,1.0000000000e-13
60664574,1,1.0000000000e-13
60664575,1,1.0000000000e-13
60664576,3,3.0000000000e-13
60664577,5,5.0000000000e-13
60664579,2,2.0000000000e-13
60664580,3,3.0000000000e-13
60664581,3,3.0000000000e-13
60664582,3,3.0000000000e-13
60664584,1,1.0000000000e-13
60664585,1,1.0000000000e-13
60664587,1,1.0000000000e-13
60664589,1,1.0000000000e-13
60664590,1,1.0000000000e-13
60664591,3,3.0000000000e-13
60664592,2,2.0000000000e-13
60664593,1,1.0000000000e-13
60664596,3,3.0000000000e-13
60664597,1,1.0000000000e-13
60664598,1,1.0000000000e-13
60664599,2,2.0000000000e-13
60664601,2,2.0000000000e-13
60664602,1,1.0000000000e-13
60664603,1,1.0000000000e-13
60664604,1,1.0000000000e-13
60664605,1,1.0000000000e-13
60664606,2,2.0000000000e-13
60664608,1,1.0000000000e-13
60664609,1,1.0000000000e-13
60664610,2,2.0000000000e-13
60664612,2,2.0000000000e-13
60664613,3,3.0000000000e-13
60664614,1,1.0000000000e-13
60664615,1,1.0000000000e-13
60664616,3,3.0000000000e-13
60664621,2,2.0000000000e-13
60664624,4,4.0000000000e-13
60664625,1,1.0000000000e-13
60664626,2,2.0000000000e-13
60664627,1,1.0000000000e-13
60664628,2,2.0000000000e-13
60664629,3,3.0000000000e-13
60664630,3,3.0000000000e-13
60664632,1,1.0000000000e-13
60664635,2,2.0000000000e-13
60664636,1,1.0000000000e-13
60664638,2,2.0000000000e-13
60664641,1,1.0000000000e-13
60664644,4,4.0000000000e-13
60664646,3,3.0000000000e-13
60664647,3,3.0000000000e-13
60664648,1,1.0000000000e-13
60664649,2,2.0000000000e-13
60664650,2,2.0000000000e-13
60664651,3,3.0000000000e-13
60664652,1,1.0000000000e-13
60664653,1,1.0000000000e-13
60664654,1,1.0000000000e-13
60664655,1,1.0000000000e-13
60664656,2,2.0000000000e-13
60664657,1,1.0000000000e-13
60664659,3,3.0000000000e-13
60664660,1,1.0000000000e-13
60664661,3,3.0000000000e-13
60664662,2,2.0000000000e-13
60664663,1,1.0000000000e-13
60664664,2,2.0000000000e-13
60664665,2,2.0000000000e-13
60664666,1,1.0000000000e-13
60664667,2,2.0000000000e-13
60664668,1,1.0000000000e-13
60664669,3,3.0000000000e-13
60664670,1,1.0000000000e-13
60664671,3,3.0000000000e-13
60664672,1,1.0000000000e-13
60664673,1,1.0000000000e-13
60664674,1,1.0000000000e-13
60664675,1,1.0000000000e-13
60664676,2,2.0000000000e-13
60664677,1,1.0000000000e-13
60664679,2,2.0000000000e-13
60664681,1,1.0000000000e-13
60664682,2,2.0000000000e-13
60664683,1,1.0000000000e-13
60664684,2,2.0000000000e-13
60664685,1,1.0000000000e-13
60664686,6,6.0000000000e-13
60664687,3,3.0000000000e-13
60664688,1,1.0000000000e-13
60664689,4,4.0000000000e-13
60664690,1,1.0000000000e-13
60664691,2,2.0000000000e-13
60664692,1,1.0000000000e-13
60664693,1,1.0000000000e-13
60664694,1,1.0000000000e-13
60664695,2,2.0000000000e-13
60664697,2,2.0000000000e-13
60664698,1,1.0000000000e-13
60664699,2,2.0000000000e-13
60664700,1,1.0000000000e-13
60664702,2,2.0000000000e-13
60664705,2,2.0000000000e-13
60664706,1,1.0000000000e-13
60664707,2,2.0000000000e-13
60664708,1,1.0000000000e-13
60664709,2,2.0000000000e-13
60664711,2,2.0000000000e-13
60664712,1,1.0000000000e-13
60664713,4,4.0000000000e-13
60664715,4,4.0000000000e-13
60664716,2,2.0000000000e-13
60664717,3,3.0000000000e-13
60664718,1,1.0000000000e-13
60664719,1,1.0000000000e-13
60664720,3,3.0000000000e-13
60664721,2,2.0000000000e-13
60664722,2,2.0000000000e-13
60664724,4,4.0000000000e-13
60664725,1,1.0000000000e-13
60664726,1,1.0000000000e-13
60664727,1,1.0000000000e-13
60664728,1,1.0000000000e-13
60664729,1,1.0000000000e-13
60664731,1,1.0000000000e-13
60664732,2,2.0000000000e-13
60664733,2,2.0000000000e-13
60664735,1,1.0000000000e-13
60664736,2,2.0000000000e-13
60664737,3,3.0000000000e-13
