L,rho,mean_density,std_density
320,0.4291320,1.3806762695e-06,1.8263549509e-07
320,0.4328490,1.3323059082e-06,1.8550408271e-07
320,0.4366070,1.2643127441e-06,1.7171652760e-07
320,0.4404050,1.2100524902e-06,1.5585252453e-07
320,0.4442430,1.1546630859e-06,1.5645461989e-07
320,0.4481220,1.1172790527e-06,1.5948078429e-07
320,0.4520410,1.0648803711e-06,1.4935779135e-07
320,0.4560000,1.0197753906e-06,1.3858792625e-07
320,0.4600000,9.7518920898e-07,1.3863506299e-07
360,0.0600000,8.8293395823e-01,1.7804510537e-04
360,0.0640000,8.6911026160e-01,1.9262405074e-04
360,0.0679590,8.5497717715e-01,1.9517784527e-04
360,0.0718780,8.4057321144e-01,2.0797334472e-04
360,0.0757570,8.2598750223e-01,2.1328843998e-04
360,0.0795950,8.1121288792e-01,2.3081910022e-04
360,0.0833930,7.9637147983e-01,2.2768337796e-04
360,0.0871510,7.8142047089e-01,2.2892220371e-04
360,0.0908680,7.6646004715e-01,2.3905360519e-04
360,0.0945450,7.5151765164e-01,2.5605041830e-04
360,0.0981810,7.3659898943e-01,2.4406059905e-04
360,0.1017770,7.2173045713e-01,2.4982959942e-04
360,0.1053320,7.0696661660e-01,2.4505373390e-04
360,0.1088470,6.9231452951e-01,2.4014785864e-04
360,0.1123220,6.7777298853e-01,2.5635283202e-04
360,0.1157560,6.6338807774e-01,2.5794169668e-04
360,0.1191500,6.4912870225e-01,2.7152768825e-04
360,0.1225030,6.3499775041e-01,3.0699245305e-04
360,0.1258170,6.2093533348e-01,3.3086530543e-04
360,0.1290890,6.0700026732e-01,3.5425028949e-04
360,0.1323210,5.9318034167e-01,3.6957163138e-04
360,0.1355130,5.7953468113e-01,3.6686400546e-04
360,0.1386650,5.6614560899e-01,3.5692254994e-04
360,0.1417760,5.5302374246e-01,3.4886783601e-04
360,0.1448460,5.4017873444e-01,3.4447747476e-04
360,0.1478770,5.2756522372e-01,3.1814145768e-04
360,0.1508660,5.1521375079e-01,3.1557813309e-04
360,0.1538160,5.0308414410e-01,3.0552811279e-04
360,0.1567250,4.9117889729e-01,3.1090348415e-04
360,0.1595930,4.7954388160e-01,2.8815224426e-04
360,0.1624220,4.6815473581e-01,2.8663299883e-04
360,0.1652090,4.5702753097e-01,2.9911817888e-04
360,0.1679570,4.4607728346e-01,2.8455623131e-04
360,0.1706640,4.3545315730e-01,2.8769557629e-04
360,0.1733300,4.2505707262e-01,2.8389847806e-04
360,0.1759570,4.1495860183e-01,2.8367172914e-04
360,0.1785420,4.0505687011e-01,2.7957647587e-04
360,0.1810880,3.9541391525e-01,2.8753034667e-04
360,0.1835930,3.8601241617e-01,2.5558078901e-04
360,0.1860570,3.7685662586e-01,2.7554786475e-04
360,0.1884820,3.6790802143e-01,2.7798242098e-04
360,0.1908650,3.5921853438e-01,2.7657284873e-04
360,0.1932090,3.5075065479e-01,2.7569292784e-04
360,0.1955120,3.4245663430e-01,2.6461257886e-04
360,0.1977740,3.3440287303e-01,2.6994250473e-04
360,0.1999960,3.2654379953e-01,2.7846207777e-04
360,0.2021780,3.1886295358e-01,2.8076205322e-04
360,0.2043200,3.1139915469e-01,2.7483617830e-04
360,0.2064210,3.0409695192e-01,2.7091189747e-04
360,0.2084810,2.9698197194e-01,2.6683814975e-04
360,0.2105010,2.9005342087e-01,2.7064919815e-04
360,0.2124810,2.8325698448e-01,2.7839341276e-04
360,0.2144200,2.7662562648e-01,2.7417252652e-04
360,0.2163190,2.7014216514e-01,2.8625966341e-04
360,0.2181780,2.6381889555e-01,2.6420703337e-04
360,0.2199960,2.5765313632e-01,2.7716066790e-04
360,0.2217740,2.5159450024e-01,2.8743159669e-04
360,0.2235110,2.4568649745e-01,2.8962468608e-04
360,0.2252080,2.3986571290e-01,2.9196958041e-04
360,0.2268640,2.3417973392e-01,2.9118940587e-04
360,0.2284810,2.2860582461e-01,3.0498474749e-04
360,0.2300560,2.2310426575e-01,3.1284739660e-04
360,0.2315920,2.1771570638e-01,3.1244324823e-04
360,0.2330870,2.1241137924e-01,3.2153443294e-04
360,0.2345410,2.0720770032e-01,3.0869629422e-04
360,0.2359550,2.0207575452e-01,3.3331532181e-04
360,0.2373290,1.9698421993e-01,3.4144040519e-04
360,0.2386620,1.9195856353e-01,3.6789625493e-04
360,0.2399550,1.8700619260e-01,3.6603169678e-04
360,0.2412080,1.8208853631e-01,3.8901383233e-04
360,0.2424200,1.7723269271e-01,3.9326700976e-04
360,0.2435910,1.7239973163e-01,4.2049832485e-04
360,0.2447230,1.6761738036e-01,4.4262057401e-04
360,0.2458130,1.6284532776e-01,4.7173898199e-04
360,0.2468640,1.5810257049e-01,5.0811195480e-04
360,0.2478740,1.5335702656e-01,5.1746970568e-04
360,0.2488440,1.4863219738e-01,5.6425907931e-04
360,0.2497730,1.4389613885e-01,5.9102756319e-04
360,0.2506620,1.3917059838e-01,6.3153927179e-04
360,0.2515100,1.3448551623e-01,6.8342322649e-04
360,0.2523180,1.2976918692e-01,7.3594632371e-04
360,0.2530860,1.2501095986e-01,8.1450088894e-04
360,0.2538130,1.2023576565e-01,8.9353483630e-04
360,0.2545000,1.1552932999e-01,9.0809081204e-04
360,0.2551470,1.1066831218e-01,1.0587219723e-03
360,0.2557530,1.0588450637e-01,1.1757999185e-03
360,0.2563180,1.0114710108e-01,1.2952221093e-03
360,0.2568440,9.6215631880e-02,1.4805861096e-03
360,0.2573280,9.1403344457e-02,1.6932399726e-03
360,0.2577730,8.6751089913e-02,1.9502825007e-03
360,0.2581770,8.1969031807e-02,2.1831222023e-03
360,0.2585400,7.7345504737e-02,2.5622415560e-03
360,0.2588640,7.2798776513e-02,2.9361414236e-03
360,0.2591460,6.8617024541e-02,3.4493243384e-03
360,0.2593890,6.4470385824e-02,3.9319199740e-03
360,0.2595910,6.0686636060e-02,4.4586888682e-03
360,0.2597530,5.7491824567e-02,5.2201239085e-03
360,0.2598740,5.5204175304e-02,5.6473107134e-03
360,0.2599550,5.3398444702e-02,5.9712721138e-03
360,0.2599950,5.2581289138e-02,6.0701390411e-03
360,0.2600050,5.2182718750e-02,6.4197647164e-03
360,0.2600450,5.1495737204e-02,6.2079000880e-03
360,0.2601260,4.8988356396e-02,7.0667401292e-03
360,0.2602470,4.6082559585e-02,7.2425180611e-03
360,0.2604090,4.1539672668e-02,8.5063008140e-03
360,0.2606110,3.5188405328e-02,9.3206808430e-03
360,0.2608540,2.8954128151e-02,9.8207353002e-03
360,0.2611360,2.1609234761e-02,8.2106695103e-03
360,0.2614600,1.5098083483e-02,6.7877948639e-03
360,0.2618230,1.0056873607e-02,4.9346536819e-03
360,0.2622270,6.3705514618e-03,3.0167442819e-03
360,0.2626720,4.2725704304e-03,1.9029984390e-03
360,0.2631560,2.9795638074e-03,1.2616910150e-03
360,0.2636820,2.1127198002e-03,8.2146498001e-04
360,0.2642470,1.5312270448e-03,5.3720973985e-04
360,0.2648530,1.1737116341e-03,3.7511320204e-04
360,0.2655000,9.0167815501e-04,2.9695357307e-04
360,0.2661870,6.7801105967e-04,1.8240982518e-04
360,0.2669140,5.3911567644e-04,1.3881455644e-04
360,0.2676820,4.4406809414e-04,1.1753305229e-04
360,0.2684900,3.6093019119e-04,9.0942239561e-05
360,0.2693380,2.9210856053e-04,6.9344035681e-05
360,0.2702270,2.4720231053e-04,5.5492512540e-05
360,0.2711560,2.0615112740e-04,4.5887665048e-05
360,0.2721260,1.7414285408e-04,3.6895736730e-05
360,0.2731360,1.4861291152e-04,2.9342370587e-05
360,0.2741870,1.2719727366e-04,2.5323637185e-05
360,0.2752770,1.1066222994e-04,2.1068366454e-05
360,0.2764090,9.5015410665e-05,1.7905192566e-05
360,0.2775800,8.2995498971e-05,1.4831735289e-05
360,0.2787920,7.3805448388e-05,1.3751040103e-05
360,0.2800450,6.5012752915e-05,1.1974408860e-05
360,0.2813380,5.6863018690e-05,1.0121941663e-05
360,0.2826710,5.0109417867e-05,8.5982867291e-06
360,0.2840450,4.5096472051e-05,8.1939795729e-06
360,0.2854590,4.0192493999e-05,6.4661738474e-06
360,0.2869130,3.6208183299e-05,5.9602368348e-06
360,0.2884080,3.2608003258e-05,5.3302694415e-06
360,0.2899440,2.9235360940e-05,4.7472800711e-06
360,0.2915190,2.6478523663e-05,4.1341555582e-06
360,0.2931360,2.4072445130e-05,3.7024986579e-06
360,0.2947920,2.1923589678e-05,3.2129533900e-06
360,0.2964890,1.9827889232e-05,2.8536960750e-06
360,0.2982260,1.8168402778e-05,2.6683569625e-06
360,0.3000040,1.6610918210e-05,2.3087876359e-06
360,0.3018220,1.5306391461e-05,2.2543184641e-06
360,0.3036810,1.4152391975e-05,2.2247756097e-06
360,0.3055800,1.2817236797e-05,1.8329947335e-06
360,0.3075190,1.2115162037e-05,1.7483040249e-06
360,0.3094990,1.1003150720e-05,1.5741846275e-06
360,0.3115190,1.0208333333e-05,1.4324925924e-06
360,0.3135790,9.4385073731e-06,1.2656436624e-06
360,0.3156800,8.8116640947e-06,1.2047256554e-06
360,0.3178220,8.1708676269e-06,1.1528488985e-06
360,0.3200040,7.5664008916e-06,1.0160992551e-06
360,0.3222260,7.0643004115e-06,9.4216415192e-07
360,0.3244880,6.5874485597e-06,8.9038301464e-07
360,0.3267910,6.1489840535e-06,8.1807551207e-07
360,0.3291350,5.7765775034e-06,7.5412497319e-07
360,0.3315180,5.4115655007e-06,7.1495891884e-07
360,0.3339430,5.0991941015e-06,6.6642224281e-07
360,0.3364070,4.7887731481e-06,6.3427154000e-07
360,0.3389120,4.4840320645e-06,5.7853068234e-07
360,0.3414580,4.2034250686e-06,5.4930843601e-07
360,0.3440430,3.9886831276e-06,5.2059900485e-07
360,0.3466700,3.7337534294e-06,4.6394785301e-07
360,0.3493360,3.5219050069e-06,4.5669433662e-07
360,0.3520430,3.3291966735e-06,4.4594192096e-07
360,0.3547910,3.1505915638e-06,4.1089140501e-07
360,0.3575780,2.9861325446e-06,3.8132183652e-07
360,0.3604070,2.7911522634e-06,3.4932600321e-07
360,0.3632750,2.6596364883e-06,3.3541995056e-07
360,0.3661840,2.5302640604e-06,3.2418384248e-07
360,0.3691340,2.3946116255e-06,3.0110652276e-07
360,0.3721230,2.2638031550e-06,2.6483964950e-07
360,0.3751540,2.1509987997e-06,2.7651797945e-07
360,0.3782240,2.0468106996e-06,2.4916903490e-07
360,0.3813350,1.9456018519e-06,2.4369858229e-07
360,0.3844870,1.8550240055e-06,2.3205599526e-07
360,0.3876790,1.7568372771e-06,2.0720514377e-07
360,0.3909110,1.6768475652e-06,1.9594667587e-07
360,0.3941830,1.5978223594e-06,2.0257940320e-07
360,0.3974970,1.5279278121e-06,1.9365070147e-07
360,0.4008500,1.4501457476e-06,1.8314149421e-07
360,0.4042440,1.3853094993e-06,1.7275471765e-07
360,0.4076780,1.3249314129e-06,1.6823587436e-07
360,0.4111530,1.2625385802e-06,1.6084527273e-07
360,0.4146680,1.2073045267e-06,1.5284396424e-07
360,0.4182230,1.1504415295e-06,1.4396748223e-07
360,0.4218190,1.0958504801e-06,1.3663331609e-07
360,0.4254550,1.0556412894e-06,1.3517791979e-07
360,0.4291320,1.0116383745e-06,1.3047931970e-07
360,0.4328490,9.6913580247e-07,1.3598915300e-07
360,0.4366070,9.2283950617e-07,1.2124386659e-07
360,0.4404050,8.8016546639e-07,1.1306389325e-07
360,0.4442430,8.4741512346e-07,1.0922373546e-07
360,0.4481220,8.0752743484e-07,1.0571074570e-07
360,0.4520410,7.6982596022e-07,9.6712490763e-08
360,0.4560000,7.3881172840e-07,9.7782442919e-08
360,0.4600000,7.0618998628e-07,9.1702436664e-08
400,0.0600000,8.8286828203e-01,1.5690673148e-04
400,0.0640000,8.6904651016e-01,1.6393258417e-04
400,0.0679590,8.5488975312e-01,1.6505185261e-04
400,0.0718780,8.4048917647e-01,1.7077726066e-04
400,0.0757570,8.2588936634e-01,1.7830823355e-04
400,0.0795950,8.1111775614e-01,1.8507876622e-04
400,0.0833930,7.9623975330e-01,1.9529673095e-04
400,0.0871510,7.8131390247e-01,2.0879572525e-04
400,0.0908680,7.6634140088e-01,2.0240254549e-04
400,0.0945450,7.5137040777e-01,2.0647450951e-04
400,0.0981810,7.3644147961e-01,2.1914508154e-04
400,0.1017770,7.2158343227e-01,1.9937545840e-04
400,0.1053320,7.0681085711e-01,2.1483638043e-04
400,0.1088470,6.9213742577e-01,2.2491725455e-04
400,0.1123220,6.7757936322e-01,2.2223739131e-04
400,0.1157560,6.6315485483e-01,2.3464818979e-04
400,0.1191500,6.4883180997e-01,2.4015006087e-04
400,0.1225030,6.3457482309e-01,2.5647010253e-04
400,0.1258170,6.2038431061e-01,2.7447338343e-04
400,0.1290890,6.0625329225e-01,2.9085752712e-04
400,0.1323210,5.9234955003e-01,2.8575453977e-04
400,0.1355130,5.7869288695e-01,2.6864044849e-04
400,0.1386650,5.6530744134e-01,2.6718427490e-04
400,0.1417760,5.5216014777e-01,2.6328481535e-04
400,0.1448460,5.3924954250e-01,2.6389926117e-04
400,0.1478770,5.2659435741e-01,2.6711984817e-04
400,0.1508660,5.1416220797e-01,2.4444650508e-04
400,0.1538160,5.0197394514e-01,2.5344781823e-04
400,0.1567250,4.9005203428e-01,2.4805861150e-04
400,0.1595930,4.7836873911e-01,2.5467181390e-04
400,0.1624220,4.6694893608e-01,2.4223849325e-04
400,0.1652090,4.5581315902e-01,2.4190795201e-04
400,0.1679570,4.4492786366e-01,2.5222888812e-04
400,0.1706640,4.3430176650e-01,2.4134143495e-04
400,0.1733300,4.2394829372e-01,2.3030617133e-04
400,0.1759570,4.1382128306e-01,2.3414886429e-04
400,0.1785420,4.0396132433e-01,2.2817851389e-04
400,0.1810880,3.9435320391e-01,2.3448383642e-04
400,0.1835930,3.8496774742e-01,2.3286890035e-04
400,0.1860570,3.7584417006e-01,2.3529332811e-04
400,0.1884820,3.6693149502e-01,2.2631731554e-04
400,0.1908650,3.5822998892e-01,2.3020124021e-04
400,0.1932090,3.4976845894e-01,2.4003853603e-04
400,0.1955120,3.4149650014e-01,2.2902644564e-04
400,0.1977740,3.3343631019e-01,2.2565836890e-04
400,0.1999960,3.2560480034e-01,2.3587195043e-04
400,0.2021780,3.1794806163e-01,2.2686436538e-04
400,0.2043200,3.1047697333e-01,2.3736959394e-04
400,0.2064210,3.0320417375e-01,2.2396112157e-04
400,0.2084810,2.9609343770e-01,2.3084647000e-04
400,0.2105010,2.8913439619e-01,2.3729717556e-04
400,0.2124810,2.8237793397e-01,2.3388430904e-04
400,0.2144200,2.7575002928e-01,2.2485283504e-04
400,0.2163190,2.6930108592e-01,2.3585823461e-04
400,0.2181780,2.6299047731e-01,2.3085970873e-04
400,0.2199960,2.5680862584e-01,2.4041072610e-04
400,0.2217740,2.5076507841e-01,2.4003092238e-04
400,0.2235110,2.4486789264e-01,2.4777039581e-04
400,0.2252080,2.3906785203e-01,2.4009060813e-04
400,0.2268640,2.3337691872e-01,2.5720106975e-04
400,0.2284810,2.2783433027e-01,2.4856567791e-04
400,0.2300560,2.2232814839e-01,2.5404977728e-04
400,0.2315920,2.1696054327e-01,2.5640879190e-04
400,0.2330870,2.1166260128e-01,2.6057781385e-04
400,0.2345410,2.0645833641e-01,2.7066546379e-04
400,0.2359550,2.0133229564e-01,2.8065054698e-04
400,0.2373290,1.9624200109e-01,2.8908670774e-04
400,0.2386620,1.9125263442e-01,3.1022908921e-04
400,0.2399550,1.8632512958e-01,3.1545088731e-04
400,0.2412080,1.8140627711e-01,3.2335717958e-04
400,0.2424200,1.7655801248e-01,3.1911325926e-04
400,0.2435910,1.7171783139e-01,3.5610527324e-04
400,0.2447230,1.6691903944e-01,3.6557370130e-04
400,0.2458130,1.6218920056e-01,3.9116316841e-04
400,0.2468640,1.5741848091e-01,4.1639031704e-04
400,0.2478740,1.5267558377e-01,4.4096774458e-04
400,0.2488440,1.4797101422e-01,4.8079104334e-04
400,0.2497730,1.4325684281e-01,5.2661357157e-04
400,0.2506620,1.3856065217e-01,5.3860562814e-04
400,0.2515100,1.3381053200e-01,5.7255396653e-04
400,0.2523180,1.2905844700e-01,6.3251487260e-04
400,0.2530860,1.2435733419e-01,6.8737362641e-04
400,0.2538130,1.1959162272e-01,7.4822293199e-04
400,0.2545000,1.1484698219e-01,7.9969722693e-04
400,0.2551470,1.1008093959e-01,9.0936198996e-04
400,0.2557530,1.0528726759e-01,9.7272291828e-04
400,0.2563180,1.0051471480e-01,1.1029883830e-03
400,0.2568440,9.5721834328e-02,1.2359331364e-03
400,0.2573280,9.0866568719e-02,1.4644863941e-03
400,0.2577730,8.6133668109e-02,1.6413456292e-03
400,0.2581770,8.1500735281e-02,1.9100275380e-03
400,0.2585400,7.6840199125e-02,2.1179124917e-03
400,0.2588640,7.2374536859e-02,2.4165798138e-03
400,0.2591460,6.8265976094e-02,2.6706566165e-03
400,0.2593890,6.4306449859e-02,3.3580475516e-03
400,0.2595910,6.0301109391e-02,3.8530897324e-03
400,0.2597530,5.7168055391e-02,4.4564824227e-03
400,0.2598740,5.4856833766e-02,4.8742708140e-03
400,0.2599550,5.3189080438e-02,4.9126777716e-03
400,0.2599950,5.2497154750e-02,5.2956232570e-03
400,0.2600050,5.2179358359e-02,5.2794403813e-03
400,0.2600450,5.0940119875e-02,5.3136898568e-03
400,0.2601260,4.8727474156e-02,5.8613149421e-03
400,0.2602470,4.5957664625e-02,6.8013494250e-03
400,0.2604090,4.1192914937e-02,7.7795063106e-03
400,0.2606110,3.5197460156e-02,8.4721820309e-03
400,0.2608540,2.7314138547e-02,8.9731254183e-03
400,0.2611360,1.9842523812e-02,8.3099655228e-03
400,0.2614600,1.3153858750e-02,6.1922188417e-03
400,0.2618230,8.5105755469e-03,4.3416990879e-03
400,0.2622270,5.2847376406e-03,2.4586515148e-03
400,0.2626720,3.4342937656e-03,1.4848192293e-03
400,0.2631560,2.3826514062e-03,9.9467276251e-04
400,0.2636820,1.6532769531e-03,5.9120927905e-04
400,0.2642470,1.1943521875e-03,4.0005625051e-04
400,0.2648530,8.8813081250e-04,2.7556047937e-04
400,0.2655000,6.8380564062e-04,2.0519880217e-04
400,0.2661870,5.2933776562e-04,1.3549242142e-04
400,0.2669140,4.1756778125e-04,1.0384606427e-04
400,0.2676820,3.3718300000e-04,8.4505055124e-05
400,0.2684900,2.7092373438e-04,6.4310824073e-05
400,0.2693380,2.2299567188e-04,4.7897651871e-05
400,0.2702270,1.8709150000e-04,4.0755902501e-05
400,0.2711560,1.5599485938e-04,3.2558600642e-05
400,0.2721260,1.3215764062e-04,2.6167641622e-05
400,0.2731360,1.1360904687e-04,2.2360258841e-05
400,0.2741870,9.6228515625e-05,1.7925228955e-05
400,0.2752770,8.3960828125e-05,1.6172833154e-05
400,0.2764090,7.3027046875e-05,1.3546736290e-05
400,0.2775800,6.2954906250e-05,1.1294933281e-05
400,0.2787920,5.4997125000e-05,9.4084602644e-06
400,0.2800450,4.8482812500e-05,8.3598560025e-06
400,0.2813380,4.2617937500e-05,6.9539461189e-06
400,0.2826710,3.7881843750e-05,6.4333686333e-06
400,0.2840450,3.3939734375e-05,5.5038772411e-06
400,0.2854590,3.0171343750e-05,4.6522798942e-06
400,0.2869130,2.7173296875e-05,4.1083994422e-06
400,0.2884080,2.4264281250e-05,3.6149028491e-06
400,0.2899440,2.2088296875e-05,3.4609391647e-06
400,0.2915190,1.9897171875e-05,2.8964476592e-06
400,0.2931360,1.7917015625e-05,2.6575061496e-06
400,0.2947920,1.6448906250e-05,2.4899432048e-06
400,0.2964890,1.5064046875e-05,2.2879047413e-06
400,0.2982260,1.3743593750e-05,1.9803243537e-06
400,0.3000040,1.2406343750e-05,1.7154761408e-06
400,0.3018220,1.1431796875e-05,1.6510464969e-06
400,0.3036810,1.0588578125e-05,1.5100780776e-06
400,0.3055800,9.6816718750e-06,1.3370072354e-06
400,0.3075190,9.0446250000e-06,1.2205632809e-06
400,0.3094990,8.2040625000e-06,1.1184595468e-06
400,0.3115190,7.6355468750e-06,1.0340333385e-06
400,0.3135790,7.0458906250e-06,9.7179398665e-07
400,0.3156800,6.5754375000e-06,8.7057284257e-07
400,0.3178220,6.1058750000e-06,8.2443870347e-07
400,0.3200040,5.7050312500e-06,7.5440456588e-07
400,0.3222260,5.2854218750e-06,6.7314554848e-07
400,0.3244880,4.9118125000e-06,5.9875914659e-07
400,0.3267910,4.6078906250e-06,5.7056629092e-07
400,0.3291350,4.3262968750e-06,5.6199528377e-07
400,0.3315180,4.0295312500e-06,5.2166441766e-07
400,0.3339430,3.7892500000e-06,4.6761368938e-07
400,0.3364070,3.5758281250e-06,4.8546937636e-07
400,0.3389120,3.3181406250e-06,4.0807004529e-07
400,0.3414580,3.1642187500e-06,4.2077457756e-07
400,0.3440430,2.9468125000e-06,3.6453991765e-07
400,0.3466700,2.7992656250e-06,3.6754158161e-07
400,0.3493360,2.6455625000e-06,3.4432343648e-07
400,0.3520430,2.4937500000e-06,3.0162483164e-07
400,0.3547910,2.3591406250e-06,3.0176028771e-07
400,0.3575780,2.2176718750e-06,2.7524857329e-07
400,0.3604070,2.1016406250e-06,2.4825365397e-07
400,0.3632750,1.9788593750e-06,2.4199709804e-07
400,0.3661840,1.8863437500e-06,2.3543765554e-07
400,0.3691340,1.7867187500e-06,2.2407878907e-07
400,0.3721230,1.6985000000e-06,2.2629207136e-07
400,0.3751540,1.5998906250e-06,1.8964434680e-07
400,0.3782240,1.5422343750e-06,1.9801184108e-07
400,0.3813350,1.4443593750e-06,1.7913657322e-07
400,0.3844870,1.3817343750e-06,1.6412293455e-07
400,0.3876790,1.3105625000e-06,1.5888452715e-07
400,0.3909110,1.2643593750e-06,1.6566069707e-07
400,0.3941830,1.1897500000e-06,1.3944405520e-07
400,0.3974970,1.1352031250e-06,1.3539456140e-07
400,0.4008500,1.0856250000e-06,1.3625286694e-07
400,0.4042440,1.0393906250e-06,1.3044728398e-07
400,0.4076780,9.8954687500e-07,1.2518681255e-07
400,0.4111530,9.3968750000e-07,1.1485852371e-07
400,0.4146680,9.0089062500e-07,1.1321102457e-07
400,0.4182230,8.6046875000e-07,1.0703193430e-07
400,0.4218190,8.1945312500e-07,9.5959605301e-08
400,0.4254550,7.8250000000e-07,9.7792529910e-08
400,0.4291320,7.4892187500e-07,9.1603338536e-08
400,0.4328490,7.1620312500e-07,9.1662209734e-08
400,0.4366070,6.9385937500e-07,9.3153507329e-08
400,0.4404050,6.5926562500e-07,8.0008164561e-08
400,0.4442430,6.3160937500e-07,7.9060139231e-08
400,0.4481220,6.0212500000e-07,7.5694544470e-08
400,0.4520410,5.7882812500e-07,7.3049130981e-08
400,0.4560000,5.5145312500e-07,7.1836183472e-08
400,0.4600000,5.2853125000e-07,6.7516859874e-08

