# d L W rho N_samples N_thermal mean_sweeps sweeps_std dis_mR dis_mAbsR dis_mR2 dis_mR3 dis_mAbsR3 dis_mR4 q_EA dis_mAbsR_sq dis_mR_p4 dis_mAbsR_p4 dis_mR2_sq chi_th_abs chi_dis_abs chi_tot_abs chi_tot_abs_sem_jk chi_th_R chi_dis_R chi_tot_R U4 U_EA U_EA_abs U22 acf_probe_warn_count acf_probe_warn_frac
3 120 120 0.1379508197 5000 128 6.7247793541 0.7435248087 0.0078120593 0.9341357756 0.8726631986 0.0064281864 0.8152845719 0.7617228791 0.8721430068 0.8726622042 0.7612607885 0.7617177409 0.7617194490 1.7183342952 90.8184851900 92.5368194841 7.6590259094 898.8913601490 1506957.6589593571 1507856.5503195061 0.6665870820 0.6663917361 0.6665885712 0.6665885834 0 0.0000000000
3 120 120 0.1386885246 5000 128 12.3776920144 1.3393526010 0.0190331700 0.9296679831 0.8643539059 0.0159252172 0.8036929956 0.7473476984 0.8633208144 0.8643526497 0.7464456929 0.7473412725 0.7473434085 2.1707127505 121.1169997919 123.2877125470 8.3377948602 1785.1821246902 1491192.3793489051 1492977.5614735952 0.6665595765 0.6661644842 0.6665614743 0.6665614905 0 0.0000000000
3 120 120 0.1394262295 5000 128 7.2337270624 0.7676080271 0.0035790723 0.9247192703 0.8552313445 0.0025946994 0.7910719942 0.7318179155 0.8547216284 0.8552295904 0.7313769983 0.7318091221 0.7318120411 3.0311386897 214.0325123716 217.0636510612 32.2316203668 880.7894362338 1476936.8385852317 1477817.6280214654 0.6664856204 0.6662888977 0.6664882597 0.6664882976 0 0.0000000000
3 120 120 0.1401639344 5000 128 5.7801107689 0.6133742642 -0.0043294581 0.9188652125 0.8445400976 -0.0042460473 0.7763993797 0.7138964866 0.8437035258 0.8445374580 0.7131865834 0.7138835378 0.7138878298 4.5612861952 387.3818413114 391.9431275104 93.6590425635 1445.5961832166 1457887.3025138271 1459332.8986970438 0.6663635883 0.6660340562 0.6663675543 0.6663676340 0 0.0000000000
3 120 120 0.1409016393 5000 128 18.1938047404 1.9298856578 0.0031275145 0.9117778661 0.8316201547 0.0021099207 0.7587472987 0.6924623882 0.8311272563 0.8316175866 0.6920462361 0.6924499493 0.6924540822 4.4376841978 481.6100315795 486.0477157709 37.3694823506 851.7284446734 1436170.9967077896 1437022.7251524630 0.6662471966 0.6660520312 0.6662511306 0.6662511999 0 0.0000000000
3 120 120 0.1416393443 5000 128 19.0552109220 2.0462483591 0.0023773043 0.9032038298 0.8163009376 0.0018338599 0.7381752447 0.6678635699 0.8156471480 0.8162962390 0.6673104222 0.6678421842 0.6678492708 8.1191318956 896.9718079909 905.0909398843 88.9398586288 1129.7484046942 1409428.5058308356 1410558.2542355298 0.6659081286 0.6656494753 0.6659149806 0.6659152816 0 0.0000000000
3 120 120 0.1423770492 5000 128 33.7833666376 3.6976494036 0.0031798773 0.8920826495 0.7969555763 0.0018349119 0.7127246035 0.6379618919 0.7966494270 0.7969375686 0.6376797441 0.6379019805 0.6379212704 31.1173016786 1945.9269627342 1977.0442644137 280.7211987972 529.0260222257 1376592.7369380388 1377121.7629602645 0.6651847312 0.6650755360 0.6652010442 0.6652060502 0 0.0000000000
3 120 120 0.1431147541 5000 128 8.6717304290 1.0025972849 -0.0000080252 0.8787702826 0.7747148840 0.0000700061 0.6842860349 0.6053123674 0.7735000582 0.7747037130 0.6043471464 0.6052685851 0.6052830159 19.3035273276 4262.1177119105 4281.4212392422 554.9123073773 2099.2188635156 1336608.1005366559 1338707.3194001715 0.6638179718 0.6632989121 0.6638325932 0.6638342733 0 0.0000000000
3 120 120 0.1438524590 5000 128 11.4387292667 1.3312521440 0.0009560520 0.8618043369 0.7470202869 0.0008603659 0.6496262543 0.5662890557 0.7467365412 0.7469975367 0.5660558432 0.5662270405 0.5662477909 39.3122667131 7414.5398091258 7453.8520758402 742.1571317650 490.3125254417 1290359.1637348277 1290849.4762602693 0.6617388497 0.6616211459 0.6617552914 0.6617634984 0 0.0000000000
3 120 120 0.1445901639 5000 128 17.3345243407 2.2052707376 0.0043939844 0.8371239819 0.7094095016 0.0032296262 0.6047888413 0.5176997174 0.7082677564 0.7093695203 0.5168524260 0.5175700638 0.5176124086 69.0876829378 14848.6335856241 14917.7212685597 1106.9577393177 1972.9356653847 1223853.3203797662 1225826.2560451508 0.6571038008 0.6565604060 0.6571510324 0.6571616294 0 0.0000000000
3 120 120 0.1453278689 5000 128 11.6721243219 1.5380648664 0.0088699718 0.8039218248 0.6621676686 0.0060886413 0.5511243698 0.4616947492 0.6619659334 0.6621096820 0.4614847440 0.4615715550 0.4616119998 100.2008311130 27335.8915943379 27436.0924254516 1510.2277828929 348.5984046901 1143741.1801450907 1144089.7785497808 0.6490075805 0.6489533656 0.6490397708 0.6490704887 0 0.0000000000
3 120 120 0.1460655738 5000 128 7.6195282947 1.0299743822 0.0057702799 0.7647718127 0.6081764899 0.0023340272 0.4914993301 0.4011109651 0.6077174771 0.6081028381 0.4007156433 0.4009604365 0.4010095711 127.2702900278 40136.1049783227 40263.3752683499 1729.8072176941 793.1740465806 1050078.2647612013 1050871.4388077820 0.6385202076 0.6383307466 0.6385683281 0.6386115835 0 0.0000000000
3 120 120 0.1468032787 5000 128 14.2992990772 1.9353466653 -0.0011192050 0.7157301368 0.5442752803 -0.0022658417 0.4240868058 0.3352702325 0.5438522023 0.5441410270 0.3349313619 0.3350464034 0.3351222834 231.9897533281 55073.7760579666 55305.7658112923 1846.7254295396 731.0787119917 939774.4410938548 940505.5198058465 0.6227436829 0.6225383990 0.6228094864 0.6229101598 0 0.0000000000
3 120 120 0.1475409836 5000 128 12.4445960935 1.6286375220 0.0096564134 0.6640870292 0.4802996458 0.0033013738 0.3593871369 0.2743321574 0.4798880419 0.4802116671 0.2740354201 0.2741675786 0.2742219953 152.0271361062 67737.7464584113 67889.7735945199 1820.4476312748 711.2515231779 829085.4067643775 829796.6582875554 0.6036024776 0.6033517068 0.6036951138 0.6037616568 0 0.0000000000
3 120 120 0.1482786885 5000 128 17.0035437511 2.1444642806 0.0030745271 0.6059437165 0.4133692697 0.0015155599 0.2953635727 0.2167461445 0.4127614179 0.4131947103 0.2162808398 0.2165008263 0.2165827736 301.6385516034 79534.5225416226 79836.1610932266 1711.3117426255 1050.3679661399 713235.3957529856 714285.7637191255 0.5771817240 0.5768458531 0.5773033585 0.5775004203 0 0.0000000000
3 120 120 0.1490163934 5000 128 19.6884177279 2.3090323461 0.0069380646 0.5432072608 0.3447996657 0.0025156078 0.2329328579 0.1630635986 0.3445165474 0.3446217645 0.1627853087 0.1628078991 0.1628923161 307.4132814518 85618.3153766600 85925.7286581113 1484.1033181557 489.2283824542 595241.4135842086 595730.6419666627 0.5428043436 0.5428341513 0.5430498607 0.5432845833 0 0.0000000000
3 120 120 0.1497540984 5000 128 20.0303111738 2.1729126707 0.0079952010 0.4837728874 0.2847078666 0.0021700518 0.1811162763 0.1204253063 0.2844126370 0.2845248922 0.1202249592 0.1202409438 0.1203031084 316.1798131823 87244.4486871497 87560.6285003324 1299.0135772463 510.1567949335 491354.5774072735 491864.7342022070 0.5047806899 0.5045776379 0.5049026671 0.5052831986 0 0.0000000000
3 120 120 0.1504918033 5000 128 40.0850041325 4.0219578027 0.0046017627 0.4271223348 0.2303170462 0.0014666821 0.1367745801 0.0858675358 0.2299727797 0.2300796254 0.0856293746 0.0856454042 0.0857201416 410.2631140677 82332.5239532953 82742.7870673636 1128.3069432425 594.8925244916 397356.3707681386 397951.2632926302 0.4604203263 0.4603046849 0.4607048859 0.4613465312 0 0.0000000000
3 120 120 0.1512295082 5000 128 15.9240566583 1.4635869723 0.0041177579 0.3758650493 0.1846377417 0.0009477822 0.1017002712 0.0598854859 0.1843093209 0.1844567774 0.0597022792 0.0597368558 0.0597863158 312.7063733044 74618.9144457805 74931.6208190845 1012.6202534003 567.5112311125 318457.2066487791 319024.7178798916 0.4144562318 0.4141653452 0.4147628707 0.4154258891 0 0.0000000000
3 120 120 0.1519672131 5000 128 13.4476073113 1.1406754455 0.0038044294 0.3316704279 0.1485875008 0.0013471167 0.0759250312 0.0418969010 0.1482788563 0.1484090047 0.0417619811 0.0417903406 0.0418268970 308.4413526522 66361.6487882900 66670.0901409430 924.9782126010 533.3376782527 256200.8532230920 256734.1909013446 0.3674482087 0.3668576230 0.3675384162 0.3685051164 0 0.0000000000
3 120 120 0.1527049180 5000 128 13.1247148134 1.0311310270 0.0039717872 0.2926286295 0.1187484019 0.0013204833 0.0557563430 0.0285472107 0.1185425263 0.1185535057 0.0284345151 0.0284346178 0.0284736398 336.7806493177 56889.2002506505 57225.9808999683 841.8299715335 355.7529616399 204814.2261099283 205169.9790715681 0.3251816566 0.3255089124 0.3256314022 0.3269207759 0 0.0000000000
3 120 120 0.1534426230 5000 128 15.3565955704 1.1252781775 0.0058031980 0.2593133341 0.0957694352 0.0015019062 0.0416347065 0.0199659819 0.0955309090 0.0956115798 0.0198811213 0.0198893456 0.0199151310 272.7742148146 49020.2055698155 49292.9797846300 784.1544290717 412.1733190331 165019.2167146599 165431.3900336930 0.2743694387 0.2738408745 0.2747658416 0.2762175311 0 0.0000000000
3 120 120 0.1541803279 5000 128 17.0536275852 1.1932045864 0.0035789826 0.2296840678 0.0770888248 0.0008116557 0.0308376033 0.0137125374 0.0769118971 0.0769528471 0.0136545257 0.0136561132 0.0136749822 234.9694596159 41814.2754978004 42049.2449574161 704.3123712230 305.7311469069 132881.6239588991 133187.3551058060 0.2308452601 0.2305714123 0.2313007320 0.2329517808 0 0.0000000000
3 120 120 0.1549180328 5000 128 19.0432672734 1.2527607551 -0.0002288004 0.2051274510 0.0624838789 -0.0001784472 0.0229525736 0.0094553535 0.0623146471 0.0623487231 0.0094091525 0.0094101317 0.0094253855 233.5490627777 35029.0690606487 35262.6181234266 628.6491620042 292.4324037741 107679.6197943490 107972.0521981231 0.1927267698 0.1923020640 0.1931007372 0.1952853549 0 0.0000000000
3 120 120 0.1556557377 5000 128 19.2419386649 1.1945775475 0.0017038092 0.1846504799 0.0509903300 0.0004352008 0.0170884783 0.0064605388 0.0508501823 0.0508642866 0.0064253958 0.0064256481 0.0064374035 217.8030615983 28975.9453404777 29193.7484020760 541.4260115843 242.1752762848 87864.0987119358 88106.2739882206 0.1717301809 0.1716886680 0.1721154666 0.1746962244 0 0.0000000000
3 120 120 0.1563934426 5000 128 35.5189006207 2.2008864679 0.0015628182 0.1666974892 0.0420772768 0.0001135401 0.0130175731 0.0045739887 0.0419255000 0.0419598019 0.0045450790 0.0045462765 0.0045556243 202.9966362697 24488.7822247918 24691.7788610614 478.8682301727 262.2703215413 72443.0435046531 72705.3138261944 0.1388504375 0.1380865124 0.1392684214 0.1423079319 0 0.0000000000
3 120 120 0.1571311475 5000 128 18.2386108986 1.0586237213 0.0018153570 0.1523079795 0.0352837802 0.0002365817 0.0101008681 0.0033083659 0.0351777630 0.0351899090 0.0032896614 0.0032898119 0.0032959936 162.2094611970 20722.5015453960 20884.7110065933 424.6036264879 183.1978527572 60781.4797313030 60964.6775840602 0.1141869658 0.1138780288 0.1144491134 0.1174996434 0 0.0000000000
3 120 120 0.1578688525 5000 128 20.7978810243 1.2388340731 0.0019883120 0.1392446246 0.0295483403 0.0001813732 0.0077512726 0.0023291213 0.0294405290 0.0294555326 0.0023123552 0.0023124949 0.0023180493 160.3716470766 17394.8551998396 17555.2268469162 358.5377098352 186.2977920536 50866.4027316566 51052.7005237102 0.1107893202 0.1107127380 0.1115647704 0.1150163847 0 0.0000000000
3 120 120 0.1586065574 5000 128 21.8567459883 1.2513645387 0.0028042992 0.1283609404 0.0251341081 0.0001382586 0.0060885307 0.0016925322 0.0250445226 0.0250513305 0.0016798223 0.0016798345 0.0016840656 143.0396140157 14817.2535008061 14960.2931148219 308.4434982821 154.8037071945 43263.3458533240 43418.1495605185 0.1069233700 0.1072773031 0.1077559792 0.1113908098 0 0.0000000000
3 120 120 0.1593442623 5000 128 10.9260453970 0.6232525886 0.0020608898 0.1169768048 0.0210727059 0.0000952586 0.0047529383 0.0012420120 0.0209827281 0.0209895614 0.0012315992 0.0012316220 0.0012351267 143.6735507640 12624.7482470573 12768.4217978215 278.5493597020 155.4815747612 36250.8148619644 36406.2964367256 0.0676823129 0.0675528154 0.0681425803 0.0728507585 0 0.0000000000
3 120 120 0.1600819672 5000 128 11.8765039231 0.6557420548 0.0016945605 0.1086299500 0.0182849683 0.0000563721 0.0038648359 0.0009505246 0.0182063065 0.0182115888 0.0009417811 0.0009417877 0.0009447073 126.7997030064 11078.4201517459 11205.2198547524 249.5530367817 135.9276367802 31455.5355337992 31591.4631705794 0.0523374869 0.0529235695 0.0534662535 0.0581372812 0 0.0000000000
3 120 120 0.1608196721 5000 128 18.7300578903 1.0081638737 0.0008932867 0.1008484179 0.0158297562 0.0000592313 0.0031159546 0.0007103425 0.0157591993 0.0157646357 0.0007042725 0.0007042784 0.0007063049 112.5282326098 9666.8334399669 9779.3616725766 212.7369659987 121.9223279151 27230.5175454520 27352.4398733671 0.0550733485 0.0547401607 0.0553840710 0.0604443783 0 0.0000000000
3 120 120 0.1615573770 5000 128 25.7098537831 1.3602925240 0.0010109492 0.0935141990 0.0137640472 0.0000166924 0.0025464059 0.0005471456 0.0136965606 0.0137017082 0.0005419426 0.0005419461 0.0005436869 107.7218508168 8565.3552304259 8673.0770812428 191.0804548152 116.6169298216 23665.8906595045 23782.5075893261 0.0373035485 0.0370383977 0.0377556373 0.0433891416 0 0.0000000000
3 120 120 0.1622950820 5000 128 26.2316080702 1.3824999748 0.0009583918 0.0879398130 0.0120067443 0.0000608915 0.0020601087 0.0004108460 0.0119393064 0.0119439370 0.0004062233 0.0004062395 0.0004077931 108.5309146429 7275.7894961293 7384.3204107722 163.4555461417 116.5327463854 20629.5341897518 20746.0669361372 0.0500356998 0.0500835363 0.0507822336 0.0570946490 0 0.0000000000
3 120 120 0.1630327869 5000 128 14.3625122859 0.7491641325 0.0011750543 0.0825929314 0.0105847242 0.0000552134 0.0017143498 0.0003255268 0.0105256348 0.0105297983 0.0003218343 0.0003218369 0.0003230659 94.9119944474 6407.7799333320 6502.6919277794 150.3631796623 102.1065340067 18185.9109781370 18288.0175121437 0.0314848064 0.0316897540 0.0324475096 0.0388066971 0 0.0000000000
3 120 120 0.1637704918 5000 128 16.5070950082 0.8580696816 0.0012009343 0.0777086804 0.0094119895 0.0000545426 0.0014393722 0.0002571080 0.0093539711 0.0093578017 0.0002539483 0.0002539504 0.0002550075 93.6366515099 5735.5130748083 5829.1497263182 132.2817111180 100.2558078339 16161.1699253958 16261.4257332297 0.0325434039 0.0325423155 0.0333261487 0.0404473657 0 0.0000000000
3 120 120 0.1645081967 5000 128 15.0322111209 0.7637499483 0.0011024108 0.0736731113 0.0084689566 0.0000652309 0.0012409628 0.0002154035 0.0084151149 0.0084196820 0.0002128179 0.0002128203 0.0002136824 85.1465537921 5170.0976457149 5255.2441995070 127.7916233874 93.0385489070 14539.2184154125 14632.2569643195 -0.0010868431 -0.0017669783 -0.0006920039 0.0069120265 0 0.0000000000
3 120 120 0.1652459016 5000 128 23.1475433931 1.1522622612 0.0005562569 0.0689753754 0.0074771001 0.0000289684 0.0010354418 0.0001697876 0.0074276219 0.0074305789 0.0001675798 0.0001675806 0.0001683167 80.3887142208 4618.9033611006 4699.2920753213 114.0386676772 85.4984809557 12834.3958893109 12919.8943702667 -0.0123210882 -0.0125135850 -0.0117126051 -0.0035513026 0 0.0000000000
3 120 120 0.1659836066 5000 128 15.2233006043 0.7714056245 0.0007504802 0.0654077025 0.0066924581 0.0000263239 0.0008764731 0.0001366808 0.0066441608 0.0066473763 0.0001347475 0.0001347484 0.0001353932 77.9013449858 4093.9926636540 4171.8940086398 103.7264515170 83.4576789686 11480.1365977651 11563.5942767337 -0.0172203189 -0.0174644199 -0.0164871677 -0.0076377215 0 0.0000000000
3 120 120 0.1667213115 5000 128 15.1080860199 0.7368968265 0.0002984920 0.0621950934 0.0060561863 0.0000211688 0.0007506601 0.0001100992 0.0060103083 0.0060130666 0.0001084655 0.0001084660 0.0001090119 74.5107997402 3706.2783066248 3780.7891063650 91.1027297547 79.2771364784 10385.6588400178 10464.9359764963 -0.0006086800 -0.0008677773 0.0000453944 0.0092726420 0 0.0000000000
3 120 120 0.1674590164 5000 128 24.8250730636 1.2223618811 -0.0000529355 0.0590964638 0.0054669034 0.0000165544 0.0006460121 0.0000907321 0.0054227207 0.0054256716 0.0000893214 0.0000893222 0.0000897924 71.2484773369 3340.7070901160 3411.9555674530 83.9593788838 76.3475804023 9370.4565856507 9446.8041660530 -0.0119450106 -0.0125109983 -0.0114186587 -0.0014640674 0 0.0000000000
3 120 120 0.1681967213 5000 128 33.8124062445 1.6399287296 0.0008929109 0.0566918862 0.0050087531 0.0000111456 0.0005618690 0.0000743081 0.0049673192 0.0049700723 0.0000730911 0.0000730918 0.0000734975 66.8404508233 3034.5447833695 3101.3852341927 73.3756028939 71.5977977215 8582.1498180113 8653.7476157329 0.0126852335 0.0125862099 0.0136702579 0.0234552240 0 0.0000000000
3 120 120 0.1689344262 5000 128 38.5784727732 1.8783654860 0.0008228353 0.0541773447 0.0045512617 0.0000145920 0.0004818778 0.0000598005 0.0045129355 0.0045157613 0.0000587696 0.0000587700 0.0000591133 61.3447337179 2731.2363687250 2792.5811024429 63.9760251569 66.2277406067 7797.1825360652 7863.4102766720 0.0376796275 0.0381371021 0.0393330943 0.0487377968 0 0.0000000000
3 120 120 0.1696721311 5000 128 15.9072998361 0.7587218705 0.0011418212 0.0520966040 0.0042389696 0.0000213929 0.0004373455 0.0000529383 0.0042018665 0.0042044642 0.0000520108 0.0000520112 0.0000523199 59.6254402627 2575.4250752208 2635.0505154835 60.8908985929 64.1142974550 7258.5723451729 7322.6866426279 0.0179629705 0.0180533316 0.0192587351 0.0294340079 0 0.0000000000
3 120 120 0.1704098361 5000 128 14.4956793183 0.6883521369 0.0006331857 0.0496123876 0.0038735586 0.0000165421 0.0003843507 0.0000447705 0.0038382620 0.0038409103 0.0000439771 0.0000439774 0.0000442418 56.4162699869 2383.8128315524 2440.2291015393 56.6087552629 60.9926079930 6631.8238880327 6692.8164960258 0.0053958925 0.0049712842 0.0063354498 0.0171398057 0 0.0000000000
3 120 120 0.1711475410 5000 128 26.6038448469 1.2666764975 0.0008527824 0.0476008592 0.0035778103 0.0000154552 0.0003423310 0.0000385467 0.0035436658 0.0035461256 0.0000378345 0.0000378348 0.0000380722 54.7510602482 2212.3304621395 2267.0815223877 53.1523415510 59.0017181113 6122.1977539978 6181.1994721091 -0.0037642366 -0.0042947905 -0.0029099387 0.0085929697 0 0.0000000000
3 120 120 0.1718852459 5000 128 26.2031585720 1.2286519702 0.0006058425 0.0457229006 0.0032785399 0.0000115541 0.0002993235 0.0000321867 0.0032454105 0.0032476256 0.0000315373 0.0000315376 0.0000317539 53.4199297641 1999.3685134114 2052.7884431756 48.2999646766 57.2476143503 5607.4351058618 5664.6827202121 0.0018526711 0.0019225092 0.0032754799 0.0152750337 0 0.0000000000
3 120 120 0.1726229508 5000 128 23.0414453632 1.0647256747 0.0008809148 0.0442809581 0.0030525556 0.0000100500 0.0002661862 0.0000271676 0.0030212434 0.0030233456 0.0000266112 0.0000266114 0.0000267968 50.4749393644 1836.0731644704 1886.5481038348 42.9580057771 54.1076108881 5219.3675663785 5273.4751772666 0.0281417728 0.0282107215 0.0295534846 0.0414052751 0 0.0000000000
3 120 120 0.1733606557 5000 128 15.6563281229 0.7220685122 0.0008087541 0.0425099676 0.0028071346 0.0000125489 0.0002340553 0.0000228605 0.0027766981 0.0027786151 0.0000223455 0.0000223457 0.0000225174 49.2817008812 1678.7826238680 1728.0643247492 39.3627786835 52.5942033385 4797.0040736118 4849.5982769503 0.0329755097 0.0339225231 0.0352476797 0.0474887610 0 0.0000000000
3 120 120 0.1740983607 5000 128 20.5558724121 0.9582442332 0.0009649625 0.0410635869 0.0026378053 0.0000094198 0.0002132708 0.0000201217 0.0026092764 0.0026113560 0.0000196825 0.0000196827 0.0000198289 45.7043873620 1598.6381457931 1644.3425331551 36.6631674248 49.2979360482 4507.2205646444 4556.5185006926 0.0360429705 0.0363488046 0.0378742886 0.0500670644 0 0.0000000000
3 120 120 0.1748360656 5000 128 28.6349050323 1.3292915588 0.0004939816 0.0397794153 0.0024531893 0.0000042985 0.0001907922 0.0000173856 0.0024250256 0.0024269942 0.0000169770 0.0000169772 0.0000171133 45.2651318302 1459.4555091786 1504.7206410088 34.2455815439 48.6668916501 4190.0225401840 4238.6894318341 0.0370442600 0.0377057127 0.0392559290 0.0521274593 0 0.0000000000
3 120 120 0.1755737705 5000 128 25.6256557865 1.1774688768 0.0006053473 0.0382817424 0.0022763055 0.0000085568 0.0001715083 0.0000151892 0.0022494680 0.0022512705 0.0000148271 0.0000148273 0.0000149478 43.2605339449 1357.8255945641 1401.0861285090 32.4755808004 46.3751912431 3886.4475584600 3932.8227497030 0.0228704420 0.0232653595 0.0248197990 0.0383964457 0 0.0000000000
3 120 120 0.1763114754 5000 128 28.3885006165 1.2877080264 0.0003782115 0.0366547626 0.0020904144 0.0000073078 0.0001507648 0.0000127697 0.0020647711 0.0020666301 0.0000124497 0.0000124498 0.0000125564 41.0993379356 1249.4450247838 1290.5443627194 29.6917371709 44.3116051579 3567.6773444189 3611.9889495768 0.0259214758 0.0265957884 0.0283355311 0.0421923465 0 0.0000000000
3 120 120 0.1770491803 5000 128 68.7193150669 3.1640965695 0.0006999955 0.0354849491 0.0019673415 0.0000071981 0.0001381187 0.0000114039 0.0019426585 0.0019444563 0.0000111177 0.0000111178 0.0000112131 39.5455665570 1184.1546901782 1223.7002567352 28.3465384695 42.6521519747 3356.0672219632 3398.7193739379 0.0178659946 0.0180216640 0.0198262032 0.0342909605 0 0.0000000000
3 120 120 0.1777868852 5000 128 31.4979064246 1.4523616114 0.0003495763 0.0347415917 0.0018714725 0.0000070003 0.0001277691 0.0000102809 0.0018474704 0.0018492013 0.0000100154 0.0000100155 0.0000101039 38.4846145331 1109.7615341700 1148.2461487031 26.9027828705 41.4756781975 3192.2176185409 3233.6932967384 0.0215385762 0.0218833054 0.0237026915 0.0383817715 0 0.0000000000
3 120 120 0.1785245902 5000 128 29.7624988481 1.3408127908 0.0005505751 0.0334503792 0.0017399172 0.0000060605 0.0001149668 0.0000089522 0.0017171294 0.0017187994 0.0000087231 0.0000087232 0.0000087995 36.4914600033 1036.5780399844 1073.0694999877 25.1803973541 39.3772043183 2966.6758384609 3006.0530427792 0.0142874938 0.0138543202 0.0157576696 0.0311002101 0 0.0000000000
3 120 120 0.1792622951 5000 128 21.3020248055 0.9501278527 0.0005714235 0.0323609571 0.0016257518 0.0000070562 0.0001037256 0.0000078043 0.0016032884 0.0016049012 0.0000075847 0.0000075848 0.0000076580 36.0298546366 963.6531363784 999.6829910151 23.4719152544 38.8167799007 2769.9180856301 2808.7348655308 0.0157569924 0.0164494591 0.0184130880 0.0342062779 0 0.0000000000
3 120 120 0.1800000000 5000 128 38.7118667587 1.7323761256 0.0005687579 0.0314631991 0.0015368326 0.0000075258 0.0000951050 0.0000069306 0.0015150028 0.0015166585 0.0000067332 0.0000067333 0.0000067991 34.8607883868 910.1818240853 945.0426124720 21.9944872853 37.7217619266 2617.3659127329 2655.0876746595 0.0218745835 0.0221427936 0.0242628014 0.0404360677 0 0.0000000000
3 120 120 0.1820000000 5000 128 31.1524378716 1.3666640613 0.0006716107 0.0290962820 0.0013298922 0.0000063085 0.0000778375 0.0000054144 0.0013102497 0.0013117411 0.0000052612 0.0000052613 0.0000053122 31.3650840469 803.7748017371 835.1398857841 20.3705298406 33.9421031098 2263.3321310653 2297.2742341751 -0.0204570697 -0.0215383690 -0.0192311026 -0.0012071508 0 0.0000000000
3 120 120 0.1840000000 5000 128 43.2337003000 1.9093961489 0.0005501955 0.0267665518 0.0011320640 0.0000041651 0.0000609175 0.0000038587 0.0011140711 0.0011155947 0.0000037388 0.0000037389 0.0000037788 28.4590598629 689.7249007011 718.1839605640 16.6633897062 31.0917706744 1924.5917529902 1955.6835236645 -0.0036377013 -0.0041319361 -0.0014094838 0.0171412680 0 0.0000000000
3 120 120 0.1860000000 5000 128 47.2767713174 2.0389669373 0.0005551316 0.0252174851 0.0009998449 0.0000020465 0.0000502113 0.0000029479 0.0009831404 0.0009845471 0.0000028495 0.0000028495 0.0000028823 26.4346049219 602.4249878772 628.8595927992 14.0776679782 28.8653486962 1698.3341728235 1727.1995215197 0.0170472580 0.0173176401 0.0201035836 0.0389268315 0 0.0000000000
3 120 120 0.1880000000 5000 128 27.4826980052 1.1593243871 0.0003646359 0.0234332029 0.0008618186 0.0000015493 0.0000402051 0.0000022006 0.0008460391 0.0008473311 0.0000021191 0.0000021192 0.0000021463 25.0344155784 515.3174251687 540.3518407471 12.2723025124 27.2670695874 1461.7257340567 1488.9928036442 0.0123697378 0.0131482873 0.0161323482 0.0367589968 0 0.0000000000
3 120 120 0.1900000000 5000 128 38.6136057761 1.6201744765 0.0006199902 0.0222689047 0.0007688959 0.0000018772 0.0000335480 0.0000017208 0.0007543209 0.0007555664 0.0000016548 0.0000016549 0.0000016768 23.0334032086 448.6964610502 471.7298642588 10.7812667201 25.1857404649 1302.8022163268 1327.9879567917 0.0297892004 0.0305530605 0.0337216066 0.0545641592 0 0.0000000000
3 120 120 0.1920000000 5000 128 49.4901439355 2.0659974985 0.0007865506 0.0209228802 0.0006848055 0.0000017596 0.0000283405 0.0000013736 0.0006712601 0.0006724660 0.0000013191 0.0000013191 0.0000013372 21.3226824781 405.5599979128 426.8826803910 9.5680456926 23.4065134084 1158.8683491453 1182.2748625538 0.0236428339 0.0241992265 0.0276665076 0.0494972105 0 0.0000000000
3 120 120 0.1940000000 5000 128 48.9042420602 2.0656210074 0.0005170163 0.0198063881 0.0006151903 0.0000008229 0.0000242637 0.0000011279 0.0006026250 0.0006037381 0.0000010819 0.0000010819 0.0000010972 19.7893909595 365.3771998700 385.1665908295 8.9058441520 21.7128937537 1040.8741116957 1062.5870054494 0.0065742719 0.0069536852 0.0105823215 0.0335851141 0 0.0000000000
3 120 120 0.1960000000 5000 128 32.5690955349 1.3603782773 0.0004166153 0.0188635313 0.0005556318 0.0000006346 0.0000207408 0.0000009097 0.0005435888 0.0005446636 0.0000008700 0.0000008700 0.0000008832 18.9531246203 326.2995775323 345.2527021526 7.8476369218 20.8102786091 939.0215961122 959.8318747213 0.0177927026 0.0185982336 0.0224337942 0.0463803644 0 0.0000000000
3 120 120 0.1980000000 5000 128 50.2411139063 2.0758619377 0.0003161931 0.0179694391 0.0005034799 0.0000005334 0.0000178025 0.0000007366 0.0004924037 0.0004933912 0.0000007034 0.0000007034 0.0000007145 17.4331392723 294.6075721814 312.0407114537 6.9219379706 19.1396044364 850.7008274715 869.8404319079 0.0314443577 0.0329699602 0.0368014421 0.0605093434 0 0.0000000000
3 120 120 0.2000000000 5000 128 47.4592776004 1.9349139405 0.0001969614 0.0172243078 0.0004627843 0.0000004980 0.0000157628 0.0000006308 0.0004522131 0.0004531755 0.0000006015 0.0000006015 0.0000006113 16.6040719162 270.4297685563 287.0338404724 6.5099702711 18.2670310714 781.3572466661 799.6242777376 0.0182397284 0.0195302210 0.0236523105 0.0486125154 0 0.0000000000
3 130 130 0.1200000000 5000 128 2.3103224492 1.3311179423 0.0050929676 0.9795755470 0.9595688074 0.0049089790 0.9399712268 0.9207744263 0.9588033773 0.9595687663 0.9200381520 0.9207741895 0.9207742685 0.0903713398 1.1291122374 1.2194835793 0.0232095757 1681.6500392036 2106434.0333459778 2108115.6833851812 0.6666658955 0.6664004378 0.6666659527 0.6666659527 0 0.0000000000
