# d L W rho N_samples N_thermal mean_sweeps sweeps_std dis_mR dis_mAbsR dis_mR2 dis_mR3 dis_mAbsR3 dis_mR4 q_EA dis_mAbsR_sq dis_mR_p4 dis_mAbsR_p4 dis_mR2_sq chi_th_abs chi_dis_abs chi_tot_abs chi_tot_abs_sem_jk chi_th_R chi_dis_R chi_tot_R U4 U_EA U_EA_abs U22 acf_probe_warn_count acf_probe_warn_frac
2 500 500 0.2280555556 5000 128 89.2174444828 11.6549014291 0.0010624470 0.0225190000 0.0008003376 0.0000031381 0.0000366817 0.0000020226 0.0007621893 0.0007672614 0.0000018433 0.0000018437 0.0000019031 8.2690486858 65.0390164161 73.3080651019 1.8063597640 9.5370756345 190.2651317971 199.8022074316 -0.0525605680 -0.0576542844 -0.0439594979 0.0096367243 0 0.0000000000
2 500 500 0.2312962963 5000 128 100.9020869346 13.5909345101 0.0009102424 0.0220545860 0.0007655348 0.0000020649 0.0000340456 0.0000018008 0.0007276851 0.0007327931 0.0000016311 0.0000016315 0.0000016877 8.1854070731 61.5970940461 69.7825011192 1.6228223063 9.4624111122 181.7141455376 191.1765566498 -0.0242506396 -0.0267577068 -0.0127623469 0.0400436765 0 0.0000000000
2 500 500 0.2345370370 5000 128 84.4990498634 11.6745340446 0.0009532550 0.0217496705 0.0007422719 0.0000027140 0.0000324559 0.0000016887 0.0007038690 0.0007091383 0.0000015229 0.0000015233 0.0000015782 8.2834097927 59.0225296238 67.3059394166 1.5657846460 9.6007318546 175.7400750361 185.3408068907 -0.0216709854 -0.0246073472 -0.0097449030 0.0451829082 0 0.0000000000
2 500 500 0.2377777778 5000 128 110.4764190302 15.4578268216 0.0006521227 0.0217285924 0.0007423569 0.0000014354 0.0000324728 0.0000016840 0.0007032936 0.0007086898 0.0000015150 0.0000015154 0.0000015713 8.4167726294 59.1395102351 67.5562828646 1.5421192463 9.7658119786 175.7170867181 185.4828986967 -0.0186070236 -0.0209508537 -0.0057825767 0.0495635783 0 0.0000000000
2 500 500 0.2410185185 5000 128 59.1638278773 8.6122737687 0.0005013897 0.0219817131 0.0007620768 0.0000012049 0.0000339084 0.0000017861 0.0007211229 0.0007268531 0.0000016041 0.0000016046 0.0000016648 8.8059435156 60.9143412188 69.7202847344 1.5823834880 10.2384941430 180.2178699255 190.4563640685 -0.0251674133 -0.0282344978 -0.0124260249 0.0444457070 0 0.0000000000
2 500 500 0.2442592593 5000 128 76.1893888461 12.0501867272 0.0003053497 0.0225504441 0.0008097896 0.0000008992 0.0000376265 0.0000020920 0.0007654424 0.0007718068 0.0000018784 0.0000018791 0.0000019497 9.4956976009 65.8210744368 75.3167720376 1.8012112330 11.0868013865 191.3372930847 202.4240944712 -0.0634211875 -0.0686688669 -0.0514812136 0.0089397999 0 0.0000000000
2 500 500 0.2475000000 5000 128 90.1855915951 16.3062276039 0.0002070071 0.0251095993 0.0010189331 0.0000003757 0.0000544248 0.0000035521 0.0009637354 0.0009715418 0.0000031788 0.0000031798 0.0000033034 11.8478336611 85.2624515433 97.1102852044 2.5383810149 13.7994357434 240.9231309846 254.7225667280 -0.1404388348 -0.1408333748 -0.1229510921 -0.0605944273 0 0.0000000000
2 600 600 0.0800000000 5000 128 1.8771316352 24.4740364183 0.0005853763 0.9943704670 0.9887735700 0.0006235750 0.9832091072 0.9776768788 0.9846825576 0.9887734801 0.9735748534 0.9776763529 0.9776765280 0.0323398283 0.3076094767 0.3399493031 0.0675838535 1472.7644413452 354485.5973820818 355958.3618234270 0.6666654031 0.6653000842 0.6666655218 0.6666655227 0 0.0000000000
2 600 600 0.0813114754 5000 128 3.5658475065 38.4706105801 0.0081741981 0.9938725246 0.9877835182 0.0080981030 0.9817327326 0.9757199212 0.9811729355 0.9877834422 0.9690900911 0.9757194710 0.9757196211 0.0273554795 0.3049369116 0.3322923916 0.0129052006 2379.8097797167 353198.2024782118 355578.0122579284 0.6666654223 0.6644542227 0.6666655248 0.6666655249 0 0.0000000000
2 600 600 0.0826229508 5000 128 4.5167883614 46.6428774468 -0.0006669354 0.9933357281 0.9867170392 -0.0006390736 0.9801436111 0.9736151239 0.9795003240 0.9867169534 0.9664180337 0.9736146157 0.9736147851 0.0309232708 0.3904319130 0.4213551843 0.0293064637 2598.0174851695 352619.9565156501 355217.9740008196 0.6666650889 0.6642356346 0.6666652049 0.6666652049 0 0.0000000000
2 600 600 0.0839344262 5000 128 3.7780161885 40.4084873659 -0.0069520817 0.9927638856 0.9855815185 -0.0068391619 0.9784524858 0.9713763780 0.9795386775 0.9855814170 0.9653565958 0.9713757784 0.9713759783 0.0365405700 0.4623952159 0.4989357845 0.0362037169 2175.4227756689 352616.5245665313 354791.9473422002 0.6666647970 0.6646306759 0.6666649341 0.6666649342 0 0.0000000000
2 600 600 0.0852459016 5000 128 3.9875337724 41.4729934873 -0.0013069518 0.9921145665 0.9842930736 -0.0012716769 0.9765349829 0.9688397612 0.9782508351 0.9842929494 0.9628381954 0.9688390300 0.9688392735 0.0446938376 0.5890761018 0.6337699414 0.0470052063 2175.2058607519 352169.6857023331 354344.8915630850 0.6666642904 0.6646242932 0.6666644579 0.6666644582 0 0.0000000000
2 600 600 0.0865573770 5000 128 3.5806991438 37.2533089179 -0.0018353115 0.9914030283 0.9828821686 -0.0017941357 0.9744367205 0.9660659905 0.9776256502 0.9828820164 0.9608511427 0.9660650962 0.9660653940 0.0548011904 0.7386410994 0.7934422895 0.0521161907 1892.3466261190 351944.0214646166 353836.3680907356 0.6666636879 0.6648882307 0.6666638932 0.6666638937 0 0.0000000000
2 600 600 0.0878688525 5000 128 4.6629990646 44.0305139678 -0.0001880010 0.9906321911 0.9813548264 -0.0001701629 0.9721669989 0.9630678113 0.9749853971 0.9813546790 0.9567275975 0.9630669450 0.9630672337 0.0530593428 0.9147638673 0.9678232116 0.0531713617 2292.9945403463 350994.7302308158 353287.7247711621 0.6666630268 0.6645167630 0.6666632266 0.6666632268 0 0.0000000000
2 600 600 0.0891803279 5000 128 10.3178489112 98.1191211289 0.0106595028 0.9894590437 0.9792233063 0.0104683909 0.9691032305 0.9590935791 0.9737690799 0.9792228938 0.9537255853 0.9590912552 0.9590920229 0.1485004985 69.7300547378 69.8785552333 67.6494299450 1963.5215030114 350515.9637811700 352479.4852841814 0.6665918239 0.6647334556 0.6665923508 0.6665923649 0 0.0000000000
2 600 600 0.0904918033 5000 128 9.1495080598 84.0550378113 0.0087715846 0.9883285447 0.9770128212 0.0085748244 0.9658566487 0.9548507824 0.9725706189 0.9770113840 0.9504520504 0.9548436000 0.9548458428 0.5173692238 78.5058119177 79.0231811411 67.9314659674 1599.1928190082 350097.7241447996 351696.9169638078 0.6665630477 0.6650602698 0.6665645749 0.6665647726 0 0.0000000000
2 600 600 0.0918032787 5000 128 10.5496561809 86.7194746436 0.0152463407 0.9868813387 0.9741253261 0.0147016864 0.9616639903 0.9494543855 0.9677668900 0.9741218914 0.9431811592 0.9494410103 0.9494449860 1.2364741534 67.3613306018 68.5978047557 23.4366609026 2289.0369988845 348312.3980659117 350601.4350647962 0.6664790026 0.6643146850 0.6664813491 0.6664823045 0 0.0000000000
2 600 600 0.0931147541 5000 128 5.7920524941 44.2349566294 0.0208942826 0.9850116545 0.9706313483 0.0198905112 0.9566969138 0.9431189676 0.9662119097 0.9706300138 0.9387693730 0.9431120750 0.9431143429 0.4804137939 137.5395769653 138.0199907591 40.5817652558 1590.9979120479 347679.1218996022 349270.1198116501 0.6663150668 0.6648085864 0.6663165879 0.6663167031 0 0.0000000000
2 600 600 0.0944262295 5000 128 14.9776616415 81.1203711853 0.0241069962 0.9820835335 0.9654176189 0.0232153384 0.9494962775 0.9341203736 0.9600488214 0.9654099421 0.9288969299 0.9340877355 0.9340978552 2.7636365580 331.8751567806 334.6387933385 83.7532263800 1932.7671002573 345408.3626878788 347341.1297881361 0.6659194832 0.6640616110 0.6659258431 0.6659275368 0 0.0000000000
2 600 600 0.0957377049 5000 128 15.7730602161 80.5749390453 0.0158215887 0.9754618633 0.9550541986 0.0144163494 0.9362450768 0.9184472843 0.9508463408 0.9549863350 0.9143085971 0.9182703115 0.9183191584 24.4309062984 1245.7757810126 1270.2066873109 207.6752336341 1514.8288145276 342214.5665355055 343729.3953500331 0.6643575031 0.6629061187 0.6643744814 0.6644043261 0 0.0000000000
2 600 600 0.0970491803 5000 128 20.2670590390 81.5992709429 0.0212231766 0.9661540866 0.9403667268 0.0190780977 0.9178464243 0.8971862885 0.9348825384 0.9402424843 0.8918442405 0.8968539989 0.8969459079 44.7273154312 2443.9554995857 2488.6828150168 264.1864081562 1974.3078249248 336395.5614624198 338369.8692873446 0.6618052473 0.6598631692 0.6618411538 0.6618958588 0 0.0000000000
2 600 600 0.0983606557 5000 128 7.8032334830 23.7420130401 0.0255655734 0.9521021240 0.9195023336 0.0228495692 0.8921787832 0.8677469231 0.9146945307 0.9193370555 0.8630997031 0.8672936472 0.8674290965 59.5001340702 4621.8963255062 4681.3964595763 383.6295919153 1730.8090654012 329054.7355604061 330785.5446258073 0.6578896950 0.6561353371 0.6579454438 0.6580149985 0 0.0000000000
2 600 600 0.0996721311 5000 128 12.8045898251 42.0246104094 0.0211095922 0.9306202406 0.8875979826 0.0187985203 0.8534519485 0.8240371791 0.8839567632 0.8872802666 0.8202523721 0.8233012286 0.8235093212 114.3777570667 7641.4443593957 7755.8221164612 471.3806770518 1310.8389689372 318064.0134099226 319374.8523788598 0.6513473752 0.6500836833 0.6514092464 0.6515707135 0 0.0000000000
2 600 600 0.1009836066 5000 128 16.8004111504 20.5151011017 0.0194182081 0.9022460048 0.8463386068 0.0159674195 0.8042194478 0.7692422533 0.8430825482 0.8458716456 0.7659437631 0.7681810260 0.7684922962 168.1060488715 11456.5652644224 11624.6713132946 541.6162870986 1172.1810829369 303373.9733166309 304546.1543995678 0.6420242792 0.6408007424 0.6421233307 0.6423732804 0 0.0000000000
2 600 600 0.1022950820 5000 128 56.0727064550 100.0129046700 0.0087271280 0.8646574506 0.7929756836 0.0074298407 0.7419222473 0.7011354785 0.7899558307 0.7923433015 0.6980660851 0.6997899569 0.7001911309 227.6575578687 16095.8860723533 16323.5436302217 581.0924225089 1087.1470173765 284356.6804687851 285443.8274861616 0.6283270549 0.6271195054 0.6284479437 0.6288276550 0 0.0000000000
2 600 600 0.1036065574 5000 128 31.8258392879 20.6076391116 0.0090099698 0.8199187563 0.7302811307 0.0083483388 0.6692655658 0.6223156239 0.7274422642 0.7294962549 0.6193583475 0.6206786683 0.6211639205 282.5552781096 20602.6156693079 20885.1709474173 592.2558702313 1021.9919405915 261849.9904631128 262871.9824037043 0.6110361043 0.6098571242 0.6112240139 0.6117559497 0 0.0000000000
2 600 600 0.1049180328 5000 128 32.5458675709 20.8758357699 0.0066828334 0.7673683538 0.6601058534 0.0064698948 0.5906230684 0.5390201271 0.6568874604 0.6591746982 0.5356808148 0.5371930720 0.5377497833 335.2158601768 25315.3828103827 25650.5986705603 574.4854596606 1158.6214736298 236463.4080512333 237622.0295248631 0.5876589621 0.5861881770 0.5878948040 0.5886307530 0 0.0000000000
2 600 600 0.1062295082 5000 128 26.7313412429 12.8156641636 0.0139751753 0.7064221624 0.5801908613 0.0093424198 0.5023066264 0.4468539365 0.5771864725 0.5789118022 0.4436813404 0.4445702377 0.4452699450 460.4612856639 28756.6310067084 29217.0922923723 526.4419709574 1081.5799535169 207716.8201193282 208798.4000728450 0.5575109115 0.5560668039 0.5578248588 0.5590794307 0 0.0000000000
2 600 600 0.1075409836 5000 128 17.1208553525 6.8363557785 0.0089526534 0.6491029205 0.5044056879 0.0048701133 0.4191439182 0.3609270587 0.5017300356 0.5031535476 0.3582564422 0.3587810456 0.3594438967 450.7705054722 29454.8206425629 29905.5911480344 456.8253261230 963.2348344296 180593.9588075673 181557.1936419969 0.5271338382 0.5256132470 0.5276029704 0.5290769928 0 0.0000000000
2 600 600 0.1088524590 5000 128 46.7366584289 16.6888367928 0.0112223374 0.5862067909 0.4283321991 0.0055732845 0.3406265499 0.2834193857 0.4258432215 0.4269576585 0.2807630395 0.2812900402 0.2819619230 494.8345983728 29994.9324768229 30489.7670751953 399.9124473664 896.0319416470 153258.2210216346 154154.2529632816 0.4850715921 0.4839174159 0.4856443861 0.4877195725 0 0.0000000000
2 600 600 0.1101639344 5000 128 102.0709036604 32.3582212400 0.0119241433 0.5286678636 0.3615285210 0.0027651893 0.2738966293 0.2193477674 0.3588293776 0.3601386800 0.2169032125 0.2173810425 0.2180017761 500.3427312303 29033.6292271417 29533.9719583719 364.0347276629 971.6915999467 129127.3892777436 130099.0808776903 0.4405943677 0.4384754534 0.4413228932 0.4440270677 0 0.0000000000
2 600 600 0.1114754098 5000 128 63.9392764633 18.1699698292 0.0080414165 0.4768425713 0.3021320358 0.0042579337 0.2158920776 0.1649520560 0.3002158306 0.3008722233 0.1632636334 0.1633850840 0.1638891352 453.5325153359 26457.6187713271 26911.1512866627 340.4420572107 689.8338863576 108054.4198239986 108744.2537103562 0.3976583082 0.3961889947 0.3983734955 0.4015396877 0 0.0000000000
2 600 600 0.1127868852 5000 128 27.6848627506 7.1577874470 0.0065045030 0.4273023376 0.2508584931 0.0021835433 0.1687421894 0.1225897411 0.2494952007 0.2497869547 0.1213433515 0.1213672898 0.1217661468 385.7538570499 24191.8800992619 24577.6339563119 328.6306136292 490.7852654557 89803.0411860216 90293.8264514773 0.3506553678 0.3502140159 0.3516031552 0.3550178582 0 0.0000000000
2 600 600 0.1140983607 5000 128 24.5285446597 5.8090880310 0.0064242259 0.3873360779 0.2100533516 0.0020696914 0.1322942975 0.0908553288 0.2083971414 0.2088873069 0.0896172117 0.0896938330 0.0900747746 419.7760647015 21188.9051013653 21608.6811660668 309.1160215690 596.2356746089 75008.1134453072 75604.3491199161 0.3136116262 0.3121612189 0.3148002005 0.3195085099 0 0.0000000000
2 600 600 0.1154098361 5000 128 67.5021688858 14.8112147612 0.0052504652 0.3483831636 0.1744686912 0.0012223019 0.1029080542 0.0668568109 0.1728951578 0.1732775987 0.0657376844 0.0657659242 0.0661263828 428.7933053379 18686.4371983345 19115.2305036722 294.5780163141 566.4720037160 62232.3325614600 62798.8045651760 0.2678679897 0.2669603159 0.2698790149 0.2758667229 0 0.0000000000
2 600 600 0.1167213115 5000 128 72.1182065842 15.1219692852 0.0022637899 0.3136486055 0.1440445832 0.0010791091 0.0789315035 0.0481446353 0.1427597910 0.1429932811 0.0473610716 0.0473727240 0.0476338022 378.4687629568 16062.4199993649 16440.8887623219 274.8070173349 462.5251856665 51391.6798591338 51854.2050448004 0.2265490378 0.2253804409 0.2277181278 0.2347556499 0 0.0000000000
2 600 600 0.1180327869 5000 128 40.0082278069 7.9065918244 0.0027066816 0.2857876209 0.1211317134 0.0005274065 0.0618196435 0.0353086077 0.1199630662 0.1201477584 0.0346410111 0.0346585661 0.0348730425 354.2238042851 13850.3498800052 14204.5736842903 245.9589093231 420.7129655075 43184.0664426055 43604.7794081130 0.1978721087 0.1976309106 0.1996904634 0.2077671183 0 0.0000000000
2 600 600 0.1193442623 5000 128 49.7934411702 9.3224529262 0.0034373739 0.2611427940 0.1024662763 0.0016996441 0.0490225529 0.0265326921 0.1013840974 0.1016212686 0.0260528437 0.0260628123 0.0262183082 304.2027748439 12033.2555200274 12337.4582948713 230.5324950289 389.5844197151 36494.0214685166 36883.6058882317 0.1576391876 0.1551216118 0.1587389220 0.1676202589 0 0.0000000000
2 600 600 0.1206557377 5000 128 59.1756845733 10.6462187079 -0.0000645209 0.2396168893 0.0871074201 -0.0002982783 0.0387956610 0.0195998917 0.0861831142 0.0863210451 0.0192027083 0.0192055162 0.0193355094 283.0949805640 10405.7249245691 10688.8199051331 202.7558533321 332.7501083819 31025.9196157998 31358.6697241817 0.1389624021 0.1382190999 0.1408453400 0.1505769120 0 0.0000000000
2 600 600 0.1219672131 5000 128 56.2931575517 9.7502158057 -0.0013765433 0.2201012597 0.0742821399 -0.0004468221 0.0310076867 0.0147824444 0.0734348045 0.0735834227 0.0144539446 0.0144570884 0.0145653887 251.5381745627 9049.9889504887 9301.5271250514 183.9707431607 305.0407347504 26435.8474707503 26740.8882055007 0.1069902767 0.1065685325 0.1099803138 0.1201026488 0 0.0000000000
2 600 600 0.1232786885 5000 128 51.2420906925 8.5454210779 0.0036633590 0.2026017285 0.0629204537 0.0006374878 0.0242128435 0.0106876491 0.0621591348 0.0622644296 0.0104510916 0.0104523419 0.0105307935 236.1686730339 7638.1089011221 7874.2775741561 159.9696145794 274.0747923807 22372.4572528382 22646.5320452189 0.1001352485 0.0983655890 0.1013049982 0.1133419711 0 0.0000000000
2 600 600 0.1245901639 5000 128 74.5835103557 12.2336024641 0.0001307815 0.1871937235 0.0540731835 -0.0003128550 0.0194484770 0.0080646607 0.0533468177 0.0534474769 0.0078560623 0.0078572673 0.0079263302 225.2544008501 6626.1552273329 6851.4096281830 142.9609023963 261.4916973081 19204.8482205758 19466.3399178839 0.0806074785 0.0798330563 0.0831551291 0.0963775167 0 0.0000000000
2 600 600 0.1259016393 5000 128 91.7018029455 14.6023395038 0.0010034294 0.1756334469 0.0477133605 -0.0000530745 0.0162421662 0.0064038578 0.0470621870 0.0471631312 0.0062508420 0.0062519457 0.0063027082 198.0825476551 5873.7684580462 6071.8510057013 130.5144190969 234.4224506397 16942.0248469029 17176.4472975426 0.0623507432 0.0592525299 0.0631098274 0.0771610089 0 0.0000000000
2 600 600 0.1272131148 5000 128 50.5453134602 7.9010713884 0.0002076996 0.1647715652 0.0418766607 0.0000475095 0.0133829572 0.0049836111 0.0412686587 0.0413449178 0.0048390221 0.0048396426 0.0048876264 191.4274409042 5110.2896644977 5301.7171054019 116.9949931707 218.8807071607 14856.7016035541 15075.5823107148 0.0527190574 0.0529004258 0.0562699797 0.0709637374 0 0.0000000000
2 600 600 0.1285245902 5000 128 83.6671413147 12.6088396209 0.0001275456 0.1523234298 0.0354548644 0.0000094394 0.0102905601 0.0034559523 0.0348826973 0.0349579566 0.0033412717 0.0033417291 0.0033798913 178.8868185650 4231.9905570966 4410.8773756615 93.0923256399 205.9801537983 12557.7651865515 12763.7453403498 0.0835794475 0.0846853347 0.0884974187 0.1037486595 0 0.0000000000
2 600 600 0.1298360656 5000 128 41.4398625802 6.0688336106 -0.0010119067 0.1434797763 0.0315620114 -0.0002089545 0.0087047118 0.0027899337 0.0310455030 0.0311066090 0.0026974347 0.0026976609 0.0027284924 163.9448702242 3787.2586175332 3951.2034877573 85.7608219960 185.9430290461 11176.0124673160 11361.9554963621 0.0664377424 0.0671060489 0.0706896672 0.0869971269 0 0.0000000000
2 600 600 0.1311475410 5000 128 42.4002220305 6.1000654860 -0.0003043868 0.1332556780 0.0276654188 -0.0001378278 0.0072394570 0.0022111649 0.0271828175 0.0272407926 0.0021370654 0.0021372632 0.0021620065 152.8654458742 3414.1380676430 3567.0035135172 79.1743603141 173.7364596174 9785.7809569362 9959.5174165537 0.0370020162 0.0359320996 0.0399424134 0.0584112862 0 0.0000000000
2 600 600 0.1324590164 5000 128 41.2397317431 5.8597146030 -0.0004945825 0.1257187311 0.0244296081 -0.0000062774 0.0059948691 0.0017209767 0.0239828637 0.0240308748 0.0016605011 0.0016606447 0.0016807476 143.5439671725 2961.2431813208 3104.7871484933 69.7552779823 160.8279789058 8633.7428709430 8794.5708498487 0.0387845880 0.0376881199 0.0414466385 0.0612536998 0 0.0000000000
2 600 600 0.1337704918 5000 128 52.2356838507 7.1735358106 -0.0010724985 0.1193685080 0.0220920060 -0.0001621869 0.0051540826 0.0014036938 0.0216924239 0.0217350272 0.0013530982 0.0013532025 0.0013700405 128.5123770081 2695.0271510307 2823.5395280387 62.5596373757 143.8495811139 7808.8585045561 7952.7080856700 0.0413041837 0.0415004756 0.0451807737 0.0642887441 0 0.0000000000
2 600 600 0.1350819672 5000 128 89.4611059431 11.9299837887 -0.0009214171 0.1124637672 0.0198623266 -0.0001212050 0.0044522611 0.0011683624 0.0194926547 0.0195338631 0.0011269539 0.0011270342 0.0011408407 118.2468835705 2478.8750855795 2597.1219691501 58.6397140782 133.0819001769 7017.0500432287 7150.1319434055 0.0128206226 0.0113492385 0.0154459581 0.0360743681 0 0.0000000000
