L,rho,mean_density,second_moment_uncentered,forth_moment_uncentered
15000,0.24699226,2.5553754833e-01,6.6884737637e-02,4.8001680103e-03
15000,0.24706754,2.4216859809e-01,6.0667495878e-02,4.0572817134e-03
15000,0.24713704,2.2881523236e-01,5.4682087116e-02,3.3871155518e-03
15000,0.24720075,2.1666198388e-01,4.9486310674e-02,2.8496110122e-03
15000,0.24725866,2.0370052571e-01,4.4278798862e-02,2.3630818764e-03
15000,0.24731078,1.9144592855e-01,3.9564589130e-02,1.9517727262e-03
15000,0.24735712,1.8190297297e-01,3.6062988441e-02,1.6654179867e-03
15000,0.24739766,1.7392225788e-01,3.3139168827e-02,1.4332378214e-03
15000,0.24743240,1.6454701423e-01,2.9984512735e-02,1.2137724982e-03
15000,0.24746136,1.5785915944e-01,2.7861121794e-02,1.0774800259e-03
15000,0.24748453,1.5428088214e-01,2.6669644795e-02,9.9553604078e-04
15000,0.24750190,1.5037219363e-01,2.5411008621e-02,9.1369253657e-04
15000,0.24751348,1.4711170860e-01,2.4386544803e-02,8.5179556497e-04
15000,0.24751928,1.4676088909e-01,2.4298823923e-02,8.4714015099e-04
15000,0.24752072,1.4596976197e-01,2.4104476439e-02,8.3896199411e-04
15000,0.24752652,1.4394114488e-01,2.3455878050e-02,7.9901720828e-04
15000,0.24753810,1.4249046105e-01,2.3049995962e-02,7.7778442736e-04
15000,0.24755547,1.3871810320e-01,2.1890268504e-02,7.0809012224e-04
15000,0.24757864,1.3375458924e-01,2.0440177494e-02,6.2748859608e-04
15000,0.24760760,1.2839806248e-01,1.8961862640e-02,5.5030621256e-04
15000,0.24764234,1.2226387382e-01,1.7296710239e-02,4.6911808957e-04
15000,0.24768288,1.1333585015e-01,1.4998681747e-02,3.6625795025e-04
15000,0.24772922,1.0592554973e-01,1.3204105121e-02,2.9262679201e-04
15000,0.24778134,9.7911064352e-02,1.1340781652e-02,2.2167114350e-04
15000,0.24783925,8.7888531033e-02,9.2060898425e-03,1.5271768520e-04
15000,0.24790296,7.8840993761e-02,7.4785872314e-03,1.0542282138e-04
15000,0.24797246,7.0175617677e-02,5.9427829896e-03,6.8469041376e-05
15000,0.24804774,6.2706634153e-02,4.7221991410e-03,4.3162191236e-05
15000,0.24812883,5.5070880012e-02,3.6507211808e-03,2.6634373626e-05
15000,0.24821570,4.8167134573e-02,2.7901084871e-03,1.5970452836e-05
15000,0.24830836,4.1827714720e-02,2.0871514289e-03,8.7886806464e-06
15000,0.24840681,3.5965549524e-02,1.5204558419e-03,4.4841503702e-06
15000,0.24851106,3.1377216092e-02,1.1587698553e-03,2.6702080383e-06
15000,0.24862110,2.7265249691e-02,8.6793408896e-04,1.4678703918e-06
15000,0.24873693,2.3371620081e-02,6.3116808305e-04,7.5129298844e-07
15000,0.24885855,2.0233291284e-02,4.6974281322e-04,4.0790156448e-07
15000,0.24898596,1.7667215071e-02,3.5491077396e-04,2.2241629678e-07
15000,0.24911916,1.5359377360e-02,2.6573454320e-04,1.1990044037e-07
15000,0.24925816,1.3352807714e-02,1.9924147111e-04,6.5749359939e-08
15000,0.24940294,1.1713719432e-02,1.5186405993e-04,3.6224207275e-08
15000,0.24955352,1.0247563099e-02,1.1571787264e-04,2.0512040317e-08
15000,0.24970989,9.0050246680e-03,8.9139677989e-05,1.2282987229e-08
15000,0.24987205,7.8880592191e-03,6.7642370675e-05,6.6412670033e-09
15500,0.24500000,3.6861665474e-01,1.3588567847e-01,1.8468939569e-02
15500,0.24516795,3.6452762144e-01,1.3288973784e-01,1.7664619720e-02
15500,0.24533011,3.6024325379e-01,1.2978692563e-01,1.6850682421e-02
15500,0.24548648,3.5567403050e-01,1.2651942137e-01,1.6014876074e-02
15500,0.24563706,3.5106399439e-01,1.2326613259e-01,1.5204362854e-02
15500,0.24578184,3.4631182720e-01,1.1995773573e-01,1.4402027640e-02
15500,0.24592084,3.4109605414e-01,1.1638084826e-01,1.3560129861e-02
15500,0.24605404,3.3565014800e-01,1.1270843527e-01,1.2723921847e-02
15500,0.24618145,3.2981010141e-01,1.0884638838e-01,1.1876960334e-02
15500,0.24630307,3.2365580283e-01,1.0485565414e-01,1.1033969220e-02
15500,0.24641890,3.1677152586e-01,1.0049954988e-01,1.0156041687e-02
15500,0.24652894,3.0898983831e-01,9.5714823335e-02,9.2405332349e-03
15500,0.24663319,3.0031270869e-01,9.0578333548e-02,8.3223430591e-03
15500,0.24673164,2.9166074450e-01,8.5609491808e-02,7.4805143284e-03
15500,0.24682430,2.8053825833e-01,7.9567189736e-02,6.5447717645e-03
15500,0.24691117,2.6904494345e-01,7.3575356089e-02,5.6836086239e-03
15500,0.24699226,2.5656932588e-01,6.7375231857e-02,4.8582002575e-03
15500,0.24706754,2.4431094976e-01,6.1619722138e-02,4.1624940458e-03
15500,0.24713704,2.3095832234e-01,5.5463054816e-02,3.4479465003e-03
15500,0.24720075,2.1729224696e-01,4.9728725694e-02,2.8694605700e-03
15500,0.24725866,2.0500657613e-01,4.4656043327e-02,2.3742875250e-03
15500,0.24731078,1.9285253957e-01,4.0064804485e-02,1.9880727627e-03
15500,0.24735712,1.8290106309e-01,3.6351298973e-02,1.6796152445e-03
15500,0.24739766,1.7387024953e-01,3.3170777989e-02,1.4390182973e-03
15500,0.24743240,1.6604434752e-01,3.0443293105e-02,1.2404142112e-03
15500,0.24746136,1.5896343287e-01,2.8139991634e-02,1.0876801818e-03
15500,0.24748453,1.5252193710e-01,2.6111699116e-02,9.5944013145e-04
15500,0.24750190,1.4927921507e-01,2.5114722640e-02,9.0047976085e-04
15500,0.24751348,1.4695258949e-01,2.4363931196e-02,8.5080269712e-04
15500,0.24751928,1.4571530887e-01,2.3968651127e-02,8.2678928024e-04
15500,0.24752072,1.4565696324e-01,2.3981276264e-02,8.2927223486e-04
15500,0.24752652,1.4379188979e-01,2.3407745408e-02,7.9579833532e-04
15500,0.24753810,1.4138555634e-01,2.2740066161e-02,7.6077306616e-04
15500,0.24755547,1.3808129218e-01,2.1680065317e-02,6.9378747222e-04
15500,0.24757864,1.3299017024e-01,2.0261243673e-02,6.2197932281e-04
15500,0.24760760,1.2751871002e-01,1.8763643378e-02,5.4422359179e-04
15500,0.24764234,1.2026554870e-01,1.6767799490e-02,4.4665767659e-04
15500,0.24768288,1.1222738885e-01,1.4736550907e-02,3.5620401427e-04
15500,0.24772922,1.0450585299e-01,1.2813674611e-02,2.7530477421e-04
15500,0.24778134,9.5371947390e-02,1.0791334796e-02,2.0363417003e-04
15500,0.24783925,8.6982038086e-02,9.0660360430e-03,1.5043803844e-04
15500,0.24790296,7.8363365025e-02,7.3671577873e-03,1.0137120415e-04
15500,0.24797246,6.8993069688e-02,5.7210751058e-03,6.3315092712e-05
15500,0.24804774,6.1074503854e-02,4.5010903274e-03,4.0026393470e-05
15500,0.24812883,5.2956367158e-02,3.3623748775e-03,2.2713421414e-05
15500,0.24821570,4.6763918147e-02,2.6183010558e-03,1.4066832762e-05
15500,0.24830836,4.0565113386e-02,1.9648201854e-03,7.8162569362e-06
15500,0.24840681,3.4879147195e-02,1.4342696852e-03,4.0958934216e-06
15500,0.24851106,3.0187575435e-02,1.0647979481e-03,2.1582971565e-06
15500,0.24862110,2.6237450773e-02,8.0083815728e-04,1.2417400268e-06
15500,0.24873693,2.2493827739e-02,5.8018602757e-04,6.0516576708e-07
15500,0.24885855,1.9437795550e-02,4.2990116732e-04,3.2226583244e-07
15500,0.24898596,1.6893927192e-02,3.2198947108e-04,1.7563633806e-07
15500,0.24911916,1.4739242047e-02,2.4440062590e-04,1.0150894654e-07
15500,0.24925816,1.2773305485e-02,1.8227744796e-04,5.5057461640e-08
15500,0.24940294,1.1091894749e-02,1.3631917675e-04,2.9486799598e-08
15500,0.24955352,9.7528652283e-03,1.0470509024e-04,1.6711077851e-08
15500,0.24970989,8.5526198040e-03,8.0186260025e-05,9.8024172921e-09
15500,0.24987205,7.5077209865e-03,6.1336889882e-05,5.5028490813e-09
16000,0.24500000,3.6876538741e-01,1.3599480012e-01,1.8498317340e-02
16000,0.24516795,3.6466299864e-01,1.3298790550e-01,1.7690436862e-02
16000,0.24533011,3.6041757857e-01,1.2991148740e-01,1.6882488277e-02
16000,0.24548648,3.5607186298e-01,1.2680060712e-01,1.6085140791e-02
16000,0.24563706,3.5139406598e-01,1.2349517658e-01,1.5259547421e-02
16000,0.24578184,3.4649144771e-01,1.2008081008e-01,1.4430937861e-02
16000,0.24592084,3.4149432800e-01,1.1665033465e-01,1.3621867286e-02
16000,0.24605404,3.3610593884e-01,1.1300950243e-01,1.2789747287e-02
16000,0.24618145,3.3032451217e-01,1.0917466447e-01,1.1944461051e-02
16000,0.24630307,3.2402254618e-01,1.0508858111e-01,1.1081267073e-02
16000,0.24641890,3.1738879928e-01,1.0088375931e-01,1.0230673168e-02
16000,0.24652894,3.0989350947e-01,9.6249415784e-02,9.3355933647e-03
16000,0.24663319,3.0158161072e-01,9.1303868172e-02,8.4433597892e-03
16000,0.24673164,2.9228631022e-01,8.5970515309e-02,7.5394138090e-03
16000,0.24682430,2.8195298169e-01,8.0224616119e-02,6.6245419008e-03
16000,0.24691117,2.7063110585e-01,7.4292925909e-02,5.7634384677e-03
16000,0.24699226,2.5801199462e-01,6.8053526696e-02,4.9390095178e-03
16000,0.24706754,2.4439687435e-01,6.1631872381e-02,4.1551128762e-03
16000,0.24713704,2.3094460906e-01,5.5517242395e-02,3.4602441196e-03
16000,0.24720075,2.1818030204e-01,5.0093673433e-02,2.9039846191e-03
16000,0.24725866,2.0441379738e-01,4.4488110387e-02,2.3685123348e-03
16000,0.24731078,1.9332378809e-01,4.0215567771e-02,1.9960572223e-03
16000,0.24735712,1.8084021982e-01,3.5660250424e-02,1.6332449717e-03
16000,0.24739766,1.7386741298e-01,3.3148632251e-02,1.4358148454e-03
16000,0.24743240,1.6538314741e-01,3.0265715857e-02,1.2309189371e-03
16000,0.24746136,1.5798925213e-01,2.7839745528e-02,1.0693263453e-03
16000,0.24748453,1.5269808918e-01,2.6122905062e-02,9.5443613755e-04
16000,0.24750190,1.4948053278e-01,2.5121124800e-02,8.9208140362e-04
16000,0.24751348,1.4674354422e-01,2.4235363123e-02,8.3643393683e-04
16000,0.24751928,1.4487927512e-01,2.3723909446e-02,8.1007395059e-04
16000,0.24752072,1.4574887700e-01,2.3991201019e-02,8.2606071606e-04
16000,0.24752652,1.4335072370e-01,2.3239224782e-02,7.8042324404e-04
16000,0.24753810,1.4072878898e-01,2.2456616722e-02,7.3654984561e-04
16000,0.24755547,1.3653376733e-01,2.1249195743e-02,6.7132351141e-04
16000,0.24757864,1.3214636247e-01,2.0027292541e-02,6.0706326708e-04
16000,0.24760760,1.2555861421e-01,1.8176851226e-02,5.1232729132e-04
16000,0.24764234,1.2001377564e-01,1.6675247511e-02,4.3953677311e-04
16000,0.24768288,1.1164653888e-01,1.4506333575e-02,3.3983522031e-04
16000,0.24772922,1.0345887592e-01,1.2558719599e-02,2.6309176337e-04
16000,0.24778134,9.4375220251e-02,1.0558941267e-02,1.9578489987e-04
16000,0.24783925,8.4930100348e-02,8.6101685863e-03,1.3387329251e-04
16000,0.24790296,7.6200994912e-02,6.9445676171e-03,8.9791003784e-05
16000,0.24797246,6.7633976025e-02,5.4983446864e-03,5.8260438427e-05
16000,0.24804774,5.9739543895e-02,4.2922273038e-03,3.6339359117e-05
16000,0.24812883,5.2112666730e-02,3.2600370733e-03,2.1179987559e-05
16000,0.24821570,4.5101532263e-02,2.4278720296e-03,1.1883148707e-05
16000,0.24830836,3.9246681077e-02,1.8326409956e-03,6.6802763865e-06
16000,0.24840681,3.3653580129e-02,1.3338470895e-03,3.5215028056e-06
16000,0.24851106,2.9054460652e-02,9.8853695296e-04,1.9002702282e-06
16000,0.24862110,2.5086587159e-02,7.2951395504e-04,1.0037055518e-06
16000,0.24873693,2.1642061775e-02,5.3716867991e-04,5.2813141399e-07
16000,0.24885855,1.8809456734e-02,4.0189038648e-04,2.8025625977e-07
16000,0.24898596,1.6149526822e-02,2.9375265392e-04,1.4545346945e-07
16000,0.24911916,1.4031875211e-02,2.1975430450e-04,7.8317969905e-08
16000,0.24925816,1.2247961442e-02,1.6661812119e-04,4.4228825969e-08
16000,0.24940294,1.0715260089e-02,1.2690469136e-04,2.5166280382e-08
16000,0.24955352,9.3423773895e-03,9.5975953376e-05,1.4176971503e-08
16000,0.24970989,8.1951958340e-03,7.3370451492e-05,8.0575944833e-09
16000,0.24987205,7.1765258832e-03,5.5865622810e-05,4.4871499189e-09
16500,0.24500000,3.6895428826e-01,1.3613347379e-01,1.8535687991e-02
16500,0.24516795,3.6486547392e-01,1.3313459019e-01,1.7728937913e-02
16500,0.24533011,3.6065450343e-01,1.3008176335e-01,1.6926466638e-02
16500,0.24548648,3.5627424354e-01,1.2694402854e-01,1.6121166482e-02
16500,0.24563706,3.5167003719e-01,1.2368803632e-01,1.5306661134e-02
16500,0.24578184,3.4682401604e-01,1.2030763341e-01,1.4483738542e-02
16500,0.24592084,3.4179481508e-01,1.1685242910e-01,1.3667630903e-02
16500,0.24605404,3.3645098662e-01,1.1323868721e-01,1.2840392473e-02
16500,0.24618145,3.3062291287e-01,1.0936903805e-01,1.1985599461e-02
16500,0.24630307,3.2432522216e-01,1.0527697188e-01,1.1118010323e-02
16500,0.24641890,3.1777723539e-01,1.0110840217e-01,1.0269455321e-02
16500,0.24652894,3.1036303403e-01,9.6522278422e-02,9.3836139474e-03
16500,0.24663319,3.0227954710e-01,9.1678504285e-02,8.5007015302e-03
16500,0.24673164,2.9297427206e-01,8.6324689326e-02,7.5885177306e-03
16500,0.24682430,2.8247874354e-01,8.0539763693e-02,6.6772800996e-03
16500,0.24691117,2.7156163623e-01,7.4767574643e-02,5.8285498216e-03
16500,0.24699226,2.5834568074e-01,6.8182776723e-02,4.9521676348e-03
16500,0.24706754,2.4559546422e-01,6.2074651748e-02,4.1913186180e-03
16500,0.24713704,2.3270766947e-01,5.6289693027e-02,3.5413434726e-03
16500,0.24720075,2.1909374951e-01,5.0407043437e-02,2.9235035306e-03
16500,0.24725866,2.0605975668e-01,4.5066823491e-02,2.4117772050e-03
16500,0.24731078,1.9426439996e-01,4.0538072467e-02,2.0176287366e-03
16500,0.24735712,1.8245736767e-01,3.6179137832e-02,1.6638420453e-03
16500,0.24739766,1.7254867814e-01,3.2662952134e-02,1.3984819503e-03
16500,0.24743240,1.6464062283e-01,3.0033242512e-02,1.2152914758e-03
16500,0.24746136,1.5884252332e-01,2.8025484894e-02,1.0712571563e-03
16500,0.24748453,1.5335650747e-01,2.6290640625e-02,9.6334178732e-04
16500,0.24750190,1.4822737535e-01,2.4682231653e-02,8.6237828051e-04
16500,0.24751348,1.4640917067e-01,2.4196754316e-02,8.4058555283e-04
16500,0.24751928,1.4411096749e-01,2.3444146984e-02,7.9234659457e-04
16500,0.24752072,1.4476457938e-01,2.3729404092e-02,8.1501558277e-04
16500,0.24752652,1.4299614260e-01,2.3134884634e-02,7.7517567465e-04
16500,0.24753810,1.4004279147e-01,2.2270841881e-02,7.2721107923e-04
16500,0.24755547,1.3560364561e-01,2.0993323516e-02,6.5790334690e-04
16500,0.24757864,1.3159030299e-01,1.9798784746e-02,5.9093866466e-04
16500,0.24760760,1.2510191151e-01,1.8060857479e-02,5.0637471562e-04
16500,0.24764234,1.1859634510e-01,1.6348549045e-02,4.2663942450e-04
16500,0.24768288,1.1106936170e-01,1.4376242893e-02,3.3617424974e-04
16500,0.24772922,1.0174710539e-01,1.2196908082e-02,2.5190147127e-04
16500,0.24778134,9.2364274910e-02,1.0137938743e-02,1.8203412910e-04
16500,0.24783925,8.4457079377e-02,8.5405279237e-03,1.3326376494e-04
16500,0.24790296,7.4377129203e-02,6.6237234957e-03,8.3003484249e-05
16500,0.24797246,6.5989799281e-02,5.2299633946e-03,5.2922846830e-05
16500,0.24804774,5.7790460827e-02,4.0277417992e-03,3.2414742429e-05
16500,0.24812883,5.0887410027e-02,3.1152044746e-03,1.9607932760e-05
16500,0.24821570,4.4159572310e-02,2.3221977616e-03,1.0592517269e-05
16500,0.24830836,3.8003362181e-02,1.7070133009e-03,5.7367250205e-06
16500,0.24840681,3.2800939530e-02,1.2648300077e-03,3.1658928850e-06
16500,0.24851106,2.7957489973e-02,9.1170191436e-04,1.5947438707e-06
16500,0.24862110,2.4330424641e-02,6.8465683366e-04,8.6759199920e-07
16500,0.24873693,2.0974049021e-02,5.0411805960e-04,4.5477526813e-07
16500,0.24885855,1.8026572127e-02,3.7105314610e-04,2.5492817564e-07
16500,0.24898596,1.5663912866e-02,2.7707504984e-04,1.3687109484e-07
16500,0.24911916,1.3468598865e-02,2.0315861900e-04,6.9309655505e-08
16500,0.24925816,1.1685014701e-02,1.5154762620e-04,3.7003999842e-08
16500,0.24940294,1.0204513908e-02,1.1466315686e-04,2.0308522625e-08
16500,0.24955352,8.9303567666e-03,8.7428025333e-05,1.1509500956e-08
16500,0.24970989,7.8062640511e-03,6.6364530992e-05,6.4564002975e-09
16500,0.24987205,6.8790105693e-03,5.1398708661e-05,3.8377447794e-09
17000,0.24500000,3.6907588030e-01,1.3622297726e-01,1.8559939699e-02
17000,0.24516795,3.6508581223e-01,1.3329487376e-01,1.7771357722e-02
17000,0.24533011,3.6082712109e-01,1.3020541688e-01,1.6958217389e-02
17000,0.24548648,3.5639756458e-01,1.2703122142e-01,1.6142975927e-02
17000,0.24563706,3.5187549530e-01,1.2383076159e-01,1.5341122604e-02
17000,0.24578184,3.4705298391e-01,1.2046533049e-01,1.4521183028e-02
17000,0.24592084,3.4199713897e-01,1.1698895142e-01,1.3698750521e-02
17000,0.24605404,3.3665013584e-01,1.1337275502e-01,1.2870639357e-02
17000,0.24618145,3.3087368824e-01,1.0952952632e-01,1.2018690406e-02
17000,0.24630307,3.2492605676e-01,1.0565148363e-01,1.1192153889e-02
17000,0.24641890,3.1815055211e-01,1.0133546380e-01,1.0312244961e-02
17000,0.24652894,3.1096609514e-01,9.6879191511e-02,9.4472556613e-03
17000,0.24663319,3.0285475108e-01,9.2025108214e-02,8.5618190373e-03
17000,0.24673164,2.9382465725e-01,8.6788316227e-02,7.6606273166e-03
17000,0.24682430,2.8391597563e-01,8.1282906754e-02,6.7800230104e-03
17000,0.24691117,2.7182509450e-01,7.4945952745e-02,5.8599570866e-03
17000,0.24699226,2.5971793270e-01,6.8815933089e-02,5.0228151698e-03
17000,0.24706754,2.4725715913e-01,6.2838466687e-02,4.2780242415e-03
17000,0.24713704,2.3366398982e-01,5.6629584536e-02,3.5650384837e-03
17000,0.24720075,2.1951094602e-01,5.0590041713e-02,2.9420202541e-03
17000,0.24725866,2.0686360085e-01,4.5404073059e-02,2.4445912307e-03
17000,0.24731078,1.9345412232e-01,4.0208660051e-02,1.9873482021e-03
17000,0.24735712,1.8294468272e-01,3.6319547532e-02,1.6692963217e-03
17000,0.24739766,1.7301499894e-01,3.2847106877e-02,1.4109907680e-03
17000,0.24743240,1.6392443175e-01,2.9749065766e-02,1.1914745312e-03
17000,0.24746136,1.5773239828e-01,2.7691065651e-02,1.0515450354e-03
17000,0.24748453,1.5276631726e-01,2.6124076298e-02,9.5270185020e-04
17000,0.24750190,1.4842958561e-01,2.4792087021e-02,8.7208573186e-04
17000,0.24751348,1.4571442675e-01,2.3910628912e-02,8.1651077009e-04
17000,0.24751928,1.4454688608e-01,2.3617517513e-02,8.0415361358e-04
17000,0.24752072,1.4389608812e-01,2.3365741744e-02,7.8375064956e-04
17000,0.24752652,1.4273069014e-01,2.3096828061e-02,7.7573416826e-04
17000,0.24753810,1.3989629260e-01,2.2170351430e-02,7.1524642436e-04
17000,0.24755547,1.3598046079e-01,2.1067414007e-02,6.5766143134e-04
17000,0.24757864,1.3106419506e-01,1.9668845311e-02,5.8453763900e-04
17000,0.24760760,1.2499100321e-01,1.7979360445e-02,4.9894114699e-04
17000,0.24764234,1.1765544702e-01,1.6054232087e-02,4.0849818733e-04
17000,0.24768288,1.0893523679e-01,1.3858503945e-02,3.1360336762e-04
17000,0.24772922,1.0075307978e-01,1.1957217249e-02,2.4302316519e-04
17000,0.24778134,9.1976337031e-02,1.0030326404e-02,1.7568250515e-04
17000,0.24783925,8.2767842529e-02,8.2020293336e-03,1.2334344963e-04
17000,0.24790296,7.3552811412e-02,6.4817788718e-03,7.8684351578e-05
17000,0.24797246,6.4700769628e-02,5.0411657498e-03,4.9584771208e-05
17000,0.24804774,5.6552587946e-02,3.8455326750e-03,2.9521919050e-05
17000,0.24812883,4.9243289631e-02,2.9168970816e-03,1.7586611865e-05
17000,0.24821570,4.2516929407e-02,2.1447273541e-03,8.8950148952e-06
17000,0.24830836,3.6704135876e-02,1.5901614812e-03,4.9697726453e-06
17000,0.24840681,3.1513673650e-02,1.1643914072e-03,2.5978459307e-06
17000,0.24851106,2.7265473072e-02,8.6525522906e-04,1.4210900641e-06
17000,0.24862110,2.3444258602e-02,6.3423937896e-04,7.6072790941e-07
17000,0.24873693,1.9928306301e-02,4.5254670182e-04,3.6368946084e-07
17000,0.24885855,1.7258674227e-02,3.3749316768e-04,1.9820782770e-07
17000,0.24898596,1.4968345920e-02,2.5060321385e-04,1.0342564778e-07
17000,0.24911916,1.2892060698e-02,1.8503076027e-04,5.5562205267e-08
17000,0.24925816,1.1213508047e-02,1.3924359046e-04,3.0415385072e-08
17000,0.24940294,9.7547015671e-03,1.0486126789e-04,1.6973824444e-08
17000,0.24955352,8.5241950882e-03,7.9340584744e-05,9.2541321873e-09
17000,0.24970989,7.4645309678e-03,6.0651692275e-05,5.4037855162e-09
17000,0.24987205,6.5884203751e-03,4.7073053586e-05,3.2049799629e-09
17500,0.24500000,3.6923978500e-01,1.3634353617e-01,1.8592556910e-02
17500,0.24516795,3.6520991355e-01,1.3338509963e-01,1.7795204592e-02
17500,0.24533011,3.6104105233e-01,1.3035905817e-01,1.6997847756e-02
17500,0.24548648,3.5653757329e-01,1.2713024870e-01,1.6167744593e-02
17500,0.24563706,3.5209491968e-01,1.2398452581e-01,1.5378894149e-02
17500,0.24578184,3.4738128019e-01,1.2069094934e-01,1.4574511214e-02
17500,0.24592084,3.4231693069e-01,1.1720573826e-01,1.3748621938e-02
17500,0.24605404,3.3703979889e-01,1.1362862345e-01,1.2926035102e-02
17500,0.24618145,3.3146133092e-01,1.0991064221e-01,1.2099181895e-02
17500,0.24630307,3.2538524023e-01,1.0594402389e-01,1.1251647478e-02
17500,0.24641890,3.1875232169e-01,1.0170252864e-01,1.0381425509e-02
17500,0.24652894,3.1163170552e-01,9.7275345613e-02,9.5186725355e-03
17500,0.24663319,3.0378213600e-01,9.2549499463e-02,8.6488601165e-03
17500,0.24673164,2.9436954393e-01,8.7090888130e-02,7.7093827536e-03
17500,0.24682430,2.8474797841e-01,8.1715054734e-02,6.8430749179e-03
17500,0.24691117,2.7371289061e-01,7.5825870978e-02,5.9639626445e-03
17500,0.24699226,2.6124310830e-01,6.9528616789e-02,5.1082153471e-03
17500,0.24706754,2.4827747143e-01,6.3255311476e-02,4.3166723299e-03
17500,0.24713704,2.3431143088e-01,5.6953762671e-02,3.6050784939e-03
17500,0.24720075,2.2016208184e-01,5.0858297506e-02,2.9674174013e-03
17500,0.24725866,2.0630942586e-01,4.5210149668e-02,2.4284129116e-03
17500,0.24731078,1.9454203007e-01,4.0647511111e-02,2.0260076145e-03
17500,0.24735712,1.8419816164e-01,3.6766279453e-02,1.7027272912e-03
17500,0.24739766,1.7393503654e-01,3.3110136989e-02,1.4262350195e-03
17500,0.24743240,1.6456187228e-01,2.9974253340e-02,1.2088556760e-03
17500,0.24746136,1.5838847626e-01,2.7896950876e-02,1.0628418281e-03
17500,0.24748453,1.5154362453e-01,2.5771926885e-02,9.3287192985e-04
17500,0.24750190,1.4792156028e-01,2.4554840965e-02,8.5121343377e-04
17500,0.24751348,1.4486761511e-01,2.3671484181e-02,8.0403125915e-04
17500,0.24751928,1.4298546133e-01,2.3139470669e-02,7.7629555641e-04
17500,0.24752072,1.4327911617e-01,2.3173481661e-02,7.7389639892e-04
17500,0.24752652,1.4256923592e-01,2.2960653158e-02,7.6108606410e-04
17500,0.24753810,1.3988008000e-01,2.2234863078e-02,7.2403755386e-04
17500,0.24755547,1.3542773801e-01,2.0876019218e-02,6.4649268429e-04
17500,0.24757864,1.3043319238e-01,1.9423564512e-02,5.6673684120e-04
17500,0.24760760,1.2403830941e-01,1.7745763198e-02,4.8891095997e-04
17500,0.24764234,1.1598066076e-01,1.5625044252e-02,3.9044290985e-04
17500,0.24768288,1.0915169970e-01,1.3914652235e-02,3.1656134367e-04
17500,0.24772922,9.9548145725e-02,1.1681699650e-02,2.3264853267e-04
17500,0.24778134,9.0312829232e-02,9.7154700651e-03,1.6919044487e-04
17500,0.24783925,8.0868317160e-02,7.8104656594e-03,1.1196206761e-04
17500,0.24790296,7.2413614259e-02,6.3120978885e-03,7.6423289798e-05
17500,0.24797246,6.3520100222e-02,4.8612165363e-03,4.6497407988e-05
17500,0.24804774,5.5688969904e-02,3.7253189940e-03,2.7506459136e-05
17500,0.24812883,4.7912640021e-02,2.7454749277e-03,1.5039162814e-05
17500,0.24821570,4.1395469466e-02,2.0464814924e-03,8.5256101845e-06
17500,0.24830836,3.6013493850e-02,1.5323027042e-03,4.6121475309e-06
17500,0.24840681,3.0645462412e-02,1.1047704972e-03,2.4150656444e-06
17500,0.24851106,2.6219785397e-02,8.0007778554e-04,1.2458013047e-06
17500,0.24862110,2.2734626713e-02,5.9958341640e-04,6.9986275361e-07
17500,0.24873693,1.9446409624e-02,4.3046485220e-04,3.2384621121e-07
17500,0.24885855,1.6641137082e-02,3.1342721168e-04,1.7079305130e-07
17500,0.24898596,1.4432332826e-02,2.3355907102e-04,9.0263396877e-08
17500,0.24911916,1.2447016924e-02,1.7263683290e-04,4.8397437421e-08
17500,0.24925816,1.0807953643e-02,1.2930703328e-04,2.6380695117e-08
17500,0.24940294,9.3969437897e-03,9.7172087521e-05,1.4955493760e-08
17500,0.24955352,8.1974591327e-03,7.3370986378e-05,7.9920772005e-09
17500,0.24970989,7.1491251579e-03,5.5492751449e-05,4.4272461809e-09
17500,0.24987205,6.2763722873e-03,4.2671632611e-05,2.6224287882e-09
18000,0.24500000,3.6936087140e-01,1.3643250144e-01,1.8616572955e-02
18000,0.24516795,3.6532900982e-01,1.3347163769e-01,1.7818055467e-02
18000,0.24533011,3.6117026908e-01,1.3045174854e-01,1.7021699158e-02
18000,0.24548648,3.5678218868e-01,1.2730317343e-01,1.6210976984e-02
18000,0.24563706,3.5227396707e-01,1.2411038417e-01,1.5409987973e-02
18000,0.24578184,3.4752207282e-01,1.2078942331e-01,1.4598570961e-02
18000,0.24592084,3.4258950142e-01,1.1739194955e-01,1.3792014382e-02
18000,0.24605404,3.3729974867e-01,1.1380255961e-01,1.2965003374e-02
18000,0.24618145,3.3169064492e-01,1.1006308996e-01,1.2132819873e-02
18000,0.24630307,3.2571789810e-01,1.0615861645e-01,1.1296219516e-02
18000,0.24641890,3.1925336309e-01,1.0201931163e-01,1.0444415597e-02
18000,0.24652894,3.1207065149e-01,9.7534670738e-02,9.5642986939e-03
18000,0.24663319,3.0432298215e-01,9.2854070182e-02,8.6987111773e-03
18000,0.24673164,2.9564178013e-01,8.7776261910e-02,7.8132999878e-03
18000,0.24682430,2.8531860298e-01,8.2017628996e-02,6.8852335219e-03
18000,0.24691117,2.7433833403e-01,7.6089662862e-02,5.9893937019e-03
18000,0.24699226,2.6228821763e-01,6.9988151228e-02,5.1572525453e-03
18000,0.24706754,2.4875799082e-01,6.3487062964e-02,4.3444493313e-03
18000,0.24713704,2.3553823613e-01,5.7421275824e-02,3.6428934051e-03
18000,0.24720075,2.2131264024e-01,5.1258394990e-02,2.9950957684e-03
